source_row_abs,EID_o_identificador,parsed_keyword_count,clean_keyword_count,included_in_reference_corpus,exclusion_reason
40129,2-s2.0-85199613529,5,5,True,
40130,2-s2.0-85199611494,5,5,True,
40131,2-s2.0-85199610746,5,5,True,
40132,2-s2.0-85199602254,5,5,True,
40133,2-s2.0-85199600906,5,5,True,
40134,2-s2.0-85199598248,5,5,True,
40135,2-s2.0-85199589237,5,5,True,
40136,2-s2.0-85199585195,5,5,True,
40137,2-s2.0-85199582635,5,5,True,
40138,2-s2.0-85199581789,5,5,True,
40139,2-s2.0-85199569225,5,5,True,
40140,2-s2.0-85199556430,5,5,True,
40141,2-s2.0-85199544316,5,5,True,
40142,2-s2.0-85199540242,5,5,True,
40143,2-s2.0-85199537132,5,5,True,
40144,2-s2.0-85199526049,5,5,True,
40145,2-s2.0-85199503962,5,5,True,
40146,2-s2.0-85199493540,5,5,True,
40147,2-s2.0-85199474907,5,5,True,
40148,2-s2.0-85199438465,5,5,True,
40149,2-s2.0-85199431092,5,5,True,
40150,2-s2.0-85199398582,5,5,True,
40151,2-s2.0-85199379433,5,5,True,
40152,2-s2.0-85199377467,5,5,True,
40153,2-s2.0-85199349606,5,5,True,
40154,2-s2.0-85199344102,5,5,True,
40155,2-s2.0-85199326589,5,5,True,
40156,2-s2.0-85199323581,5,5,True,
40157,2-s2.0-85199306215,5,5,True,
40158,2-s2.0-85199303327,5,5,True,
40159,2-s2.0-85199266354,5,5,True,
40160,2-s2.0-85199213529,5,5,True,
40161,2-s2.0-85199203528,5,5,True,
40162,2-s2.0-85199200159,5,5,True,
40163,2-s2.0-85199199357,5,5,True,
40164,2-s2.0-85199185472,5,5,True,
40165,2-s2.0-85199182683,5,5,True,
40166,2-s2.0-85199181299,5,5,True,
40167,2-s2.0-85199176973,5,5,True,
40168,2-s2.0-85199167120,5,5,True,
40169,2-s2.0-85199160288,5,5,True,
40170,2-s2.0-85199159526,5,5,True,
40171,2-s2.0-85199158682,5,5,True,
40172,2-s2.0-85199136246,5,5,True,
40173,2-s2.0-85199135738,5,5,True,
40174,2-s2.0-85199117274,5,5,True,
40175,2-s2.0-85199116058,5,5,True,
40176,2-s2.0-85199115005,5,5,True,
40177,2-s2.0-85199113108,5,5,True,
40178,2-s2.0-85199110366,5,5,True,
40179,2-s2.0-85199105799,5,5,True,
40180,2-s2.0-85199101383,5,5,True,
40181,2-s2.0-85199098584,5,5,True,
40182,2-s2.0-85199094401,5,5,True,
40183,2-s2.0-85199090677,5,5,True,
40184,2-s2.0-85199087687,5,5,True,
40185,2-s2.0-85199086239,5,5,True,
40186,2-s2.0-85199082959,5,5,True,
40187,2-s2.0-85199082775,5,5,True,
40188,2-s2.0-85199082292,5,5,True,
40189,2-s2.0-85199075738,5,5,True,
40190,2-s2.0-85199074207,5,5,True,
40191,2-s2.0-85199073726,5,5,True,
40192,2-s2.0-85199069818,5,5,True,
40193,2-s2.0-85199068996,5,5,True,
40194,2-s2.0-85199063314,5,5,True,
40195,2-s2.0-85199062647,5,5,True,
40196,2-s2.0-85199058624,5,5,True,
40197,2-s2.0-85199054251,5,5,True,
40198,2-s2.0-85199054232,5,5,True,
40199,2-s2.0-85199047323,5,5,True,
40200,2-s2.0-85199046551,5,5,True,
40201,2-s2.0-85199046426,5,5,True,
40202,2-s2.0-85199046277,5,5,True,
40203,2-s2.0-85199043429,5,5,True,
40204,2-s2.0-85199040875,5,5,True,
40205,2-s2.0-85199038934,5,5,True,
40206,2-s2.0-85199033851,5,5,True,
40207,2-s2.0-85199033283,5,5,True,
40208,2-s2.0-85199031966,5,5,True,
40209,2-s2.0-85199031214,5,5,True,
40210,2-s2.0-85199029802,5,5,True,
40211,2-s2.0-85199027722,5,5,True,
40212,2-s2.0-85199023950,5,5,True,
40213,2-s2.0-85198936056,5,5,True,
40214,2-s2.0-85198849498,5,5,True,
40215,2-s2.0-85198754868,5,5,True,
40216,2-s2.0-85198736815,5,5,True,
40217,2-s2.0-85198723614,5,5,True,
40218,2-s2.0-85198707162,5,5,True,
40219,2-s2.0-85198706596,5,5,True,
40220,2-s2.0-85198699778,5,5,True,
40221,2-s2.0-85198666759,5,5,True,
40222,2-s2.0-85198654765,5,5,True,
40223,2-s2.0-85198651567,5,5,True,
40224,2-s2.0-85198642033,5,5,True,
40225,2-s2.0-85198632308,5,5,True,
40226,2-s2.0-85198631750,5,5,True,
40227,2-s2.0-85198593690,5,5,True,
40228,2-s2.0-85198587170,5,5,True,
40229,2-s2.0-85198544001,5,5,True,
40230,2-s2.0-85198541479,5,5,True,
40231,2-s2.0-85198519597,5,5,True,
40232,2-s2.0-85198510961,5,5,True,
40233,2-s2.0-85198497278,5,5,True,
40234,2-s2.0-85198486235,5,5,True,
40235,2-s2.0-85198436831,5,5,True,
40236,2-s2.0-85198410873,5,5,True,
40237,2-s2.0-85198392420,5,5,True,
40238,2-s2.0-85198392322,5,5,True,
40239,2-s2.0-85198385528,5,5,True,
40240,2-s2.0-85198382371,5,5,True,
40241,2-s2.0-85198380171,5,5,True,
40242,2-s2.0-85198379113,5,5,True,
40243,2-s2.0-85198376816,5,5,True,
40244,2-s2.0-85198375696,5,5,True,
40245,2-s2.0-85198370059,5,5,True,
40246,2-s2.0-85198368486,5,5,True,
40247,2-s2.0-85198368114,5,5,True,
40248,2-s2.0-85198366475,5,5,True,
40249,2-s2.0-85198358260,5,5,True,
40250,2-s2.0-85198352783,5,5,True,
40251,2-s2.0-85198352452,5,5,True,
40252,2-s2.0-85198350583,5,5,True,
40253,2-s2.0-85198346520,5,5,True,
40254,2-s2.0-85198343448,5,5,True,
40255,2-s2.0-85198333745,5,5,True,
40256,2-s2.0-85198333330,5,5,True,
40257,2-s2.0-85198324325,5,5,True,
40258,2-s2.0-85198322981,5,5,True,
40259,2-s2.0-85198308559,5,5,True,
40260,2-s2.0-85198228469,5,5,True,
40261,2-s2.0-85198227216,5,5,True,
40262,2-s2.0-85198225320,5,5,True,
40263,2-s2.0-85198224305,5,5,True,
40264,2-s2.0-85198220957,5,5,True,
40265,2-s2.0-85198215416,5,5,True,
40266,2-s2.0-85198215186,5,5,True,
40267,2-s2.0-85198210875,5,5,True,
40268,2-s2.0-85198205073,5,5,True,
40269,2-s2.0-85198156863,5,5,True,
40270,2-s2.0-85198153599,5,5,True,
40271,2-s2.0-85198153351,5,5,True,
40272,2-s2.0-85198129752,5,5,True,
40273,2-s2.0-85198124550,5,5,True,
40274,2-s2.0-85198109382,5,5,True,
40275,2-s2.0-85198048966,5,5,True,
40276,2-s2.0-85198044872,5,5,True,
40277,2-s2.0-85197939318,5,5,True,
40278,2-s2.0-85197934522,5,5,True,
40279,2-s2.0-85197923083,5,5,True,
40280,2-s2.0-85197922351,5,5,True,
40281,2-s2.0-85197906652,5,5,True,
40282,2-s2.0-85197901282,5,5,True,
40283,2-s2.0-85197876069,5,5,True,
40284,2-s2.0-85197814232,5,5,True,
40285,2-s2.0-85197804587,5,5,True,
40286,2-s2.0-85197800728,5,5,True,
40287,2-s2.0-85197798790,5,5,True,
40288,2-s2.0-85197793036,5,5,True,
40289,2-s2.0-85197776322,5,5,True,
40290,2-s2.0-85197749129,5,5,True,
40291,2-s2.0-85197741352,5,5,True,
40292,2-s2.0-85197735451,5,5,True,
40293,2-s2.0-85197726929,5,5,True,
40294,2-s2.0-85197661733,5,5,True,
40295,2-s2.0-85197660736,5,5,True,
40296,2-s2.0-85197654527,5,5,True,
40297,2-s2.0-85197605340,5,5,True,
40298,2-s2.0-85197582323,5,5,True,
40299,2-s2.0-85197580126,5,5,True,
40300,2-s2.0-85197562782,5,5,True,
40301,2-s2.0-85197514314,5,5,True,
40302,2-s2.0-85197501670,5,5,True,
40303,2-s2.0-85197489052,5,5,True,
40304,2-s2.0-85197485596,5,5,True,
40305,2-s2.0-85197467698,5,5,True,
40306,2-s2.0-85197457591,5,5,True,
40307,2-s2.0-85197429621,5,5,True,
40308,2-s2.0-85197415402,5,5,True,
40309,2-s2.0-85197407349,5,5,True,
40310,2-s2.0-85197383172,5,5,True,
40311,2-s2.0-85197371263,5,5,True,
40312,2-s2.0-85197369987,5,5,True,
40313,2-s2.0-85197308792,5,5,True,
40314,2-s2.0-85197289174,5,5,True,
40315,2-s2.0-85197282740,5,5,True,
40316,2-s2.0-85197264325,5,5,True,
40317,2-s2.0-85197258585,5,5,True,
40318,2-s2.0-85197254080,5,5,True,
40319,2-s2.0-85197236407,5,5,True,
40320,2-s2.0-85197236105,5,5,True,
40321,2-s2.0-85197230687,5,5,True,
40322,2-s2.0-85197193502,5,5,True,
40323,2-s2.0-85197193127,5,5,True,
40324,2-s2.0-85197163960,5,5,True,
40325,2-s2.0-85197115975,5,5,True,
40326,2-s2.0-85197098011,5,5,True,
40327,2-s2.0-85197036580,5,5,True,
40328,2-s2.0-85196963696,5,5,True,
40329,2-s2.0-85196953598,5,5,True,
40330,2-s2.0-85196949330,5,5,True,
40331,2-s2.0-85196946660,5,5,True,
40332,2-s2.0-85196899403,5,5,True,
40333,2-s2.0-85196876471,5,5,True,
40334,2-s2.0-85196869916,5,5,True,
40335,2-s2.0-85196857507,5,5,True,
40336,2-s2.0-85196849777,5,5,True,
40337,2-s2.0-85196838964,5,5,True,
40338,2-s2.0-85196795628,5,5,True,
40339,2-s2.0-85196787008,5,5,True,
40340,2-s2.0-85196756812,5,5,True,
40341,2-s2.0-85196756664,5,5,True,
40342,2-s2.0-85196755831,5,5,True,
40343,2-s2.0-85196755016,5,5,True,
40344,2-s2.0-85196753227,5,5,True,
40345,2-s2.0-85196733116,5,5,True,
40346,2-s2.0-85196673930,5,5,True,
40347,2-s2.0-85196650854,5,5,True,
40348,2-s2.0-85196644394,5,5,True,
40349,2-s2.0-85196641429,5,5,True,
40350,2-s2.0-85196581953,5,5,True,
40351,2-s2.0-85196488081,5,5,True,
40352,2-s2.0-85196485436,5,5,True,
40353,2-s2.0-85196481432,5,5,True,
40354,2-s2.0-85196471591,5,5,True,
40355,2-s2.0-85196392793,5,5,True,
40356,2-s2.0-85196355533,5,5,True,
40357,2-s2.0-85196316032,5,5,True,
40358,2-s2.0-85196300987,5,5,True,
40359,2-s2.0-85196284130,5,5,True,
40360,2-s2.0-85196260018,5,5,True,
40361,2-s2.0-85196214113,5,5,True,
40362,2-s2.0-85196170257,5,5,True,
40363,2-s2.0-85196167532,5,5,True,
40364,2-s2.0-85196165943,5,5,True,
40365,2-s2.0-85196165897,5,5,True,
40366,2-s2.0-85196161811,5,5,True,
40367,2-s2.0-85196161505,5,5,True,
40368,2-s2.0-85196148711,5,5,True,
40369,2-s2.0-85196101885,5,5,True,
40370,2-s2.0-85196098472,5,5,True,
40371,2-s2.0-85196093166,5,5,True,
40372,2-s2.0-85196082017,5,5,True,
40373,2-s2.0-85196076889,5,5,True,
40374,2-s2.0-85195997560,5,5,True,
40375,2-s2.0-85195988562,5,5,True,
40376,2-s2.0-85195982237,5,5,True,
40377,2-s2.0-85195965950,5,5,True,
40378,2-s2.0-85195926500,5,5,True,
40379,2-s2.0-85195836410,5,5,True,
40380,2-s2.0-85195835059,5,5,True,
40381,2-s2.0-85195833545,5,5,True,
40382,2-s2.0-85195830146,5,5,True,
40383,2-s2.0-85195791250,5,5,True,
40384,2-s2.0-85195786059,5,5,True,
40385,2-s2.0-85195766283,5,5,True,
40386,2-s2.0-85195741823,5,5,True,
40387,2-s2.0-85195695778,5,5,True,
40388,2-s2.0-85195678923,5,5,True,
40389,2-s2.0-85195655001,5,5,True,
40390,2-s2.0-85195596552,5,5,True,
40391,2-s2.0-85195579480,5,5,True,
40392,2-s2.0-85195575593,5,5,True,
40393,2-s2.0-85195575040,5,5,True,
40394,2-s2.0-85195559360,5,5,True,
40395,2-s2.0-85195553392,5,5,True,
40396,2-s2.0-85195542147,5,5,True,
40397,2-s2.0-85195534595,5,5,True,
40398,2-s2.0-85195478511,5,5,True,
40399,2-s2.0-85195464907,5,5,True,
40400,2-s2.0-85195457899,5,5,True,
40401,2-s2.0-85195442522,5,5,True,
40402,2-s2.0-85195429834,5,5,True,
40403,2-s2.0-85195429708,5,5,True,
40404,2-s2.0-85195411829,5,5,True,
40405,2-s2.0-85195394754,5,5,True,
40406,2-s2.0-85195383814,5,5,True,
40407,2-s2.0-85195380922,5,5,True,
40408,2-s2.0-85195375952,5,5,True,
40409,2-s2.0-85195375360,5,5,True,
40410,2-s2.0-85195364294,5,5,True,
40411,2-s2.0-85195362740,5,5,True,
40412,2-s2.0-85195315077,5,5,True,
40413,2-s2.0-85195308023,5,5,True,
40414,2-s2.0-85195307176,5,5,True,
40415,2-s2.0-85195290120,5,5,True,
40416,2-s2.0-85195266573,5,5,True,
40417,2-s2.0-85195254400,5,5,True,
40418,2-s2.0-85195254247,5,5,True,
40419,2-s2.0-85195222180,5,5,True,
40420,2-s2.0-85195215610,5,5,True,
40421,2-s2.0-85195175244,5,5,True,
40422,2-s2.0-85195148219,5,5,True,
40423,2-s2.0-85195127542,5,5,True,
40424,2-s2.0-85195125857,5,5,True,
40425,2-s2.0-85195116409,5,5,True,
40426,2-s2.0-85195065173,5,5,True,
40427,2-s2.0-85195020165,5,5,True,
40428,2-s2.0-85195019590,5,5,True,
40429,2-s2.0-85194960880,5,5,True,
40430,2-s2.0-85194920129,5,5,True,
40431,2-s2.0-85194889513,5,5,True,
40432,2-s2.0-85194885993,5,5,True,
40433,2-s2.0-85194881717,5,5,True,
40434,2-s2.0-85194828027,5,5,True,
40435,2-s2.0-85194815091,5,5,True,
40436,2-s2.0-85194772655,5,5,True,
40437,2-s2.0-85194768633,5,5,True,
40438,2-s2.0-85194756417,5,5,True,
40439,2-s2.0-85194732306,5,5,True,
40440,2-s2.0-85194711879,5,5,True,
40441,2-s2.0-85194566167,5,5,True,
40442,2-s2.0-85194496998,5,5,True,
40443,2-s2.0-85194487641,5,5,True,
40444,2-s2.0-85194485414,5,5,True,
40445,2-s2.0-85194472260,5,5,True,
40446,2-s2.0-85194468256,5,5,True,
40447,2-s2.0-85194465786,5,5,True,
40448,2-s2.0-85194370114,5,5,True,
40449,2-s2.0-85194348223,5,5,True,
40450,2-s2.0-85194345667,5,5,True,
40451,2-s2.0-85194337644,5,5,True,
40452,2-s2.0-85194288388,5,5,True,
40453,2-s2.0-85194258338,5,5,True,
40454,2-s2.0-85194252661,5,5,True,
40455,2-s2.0-85194249224,5,5,True,
40456,2-s2.0-85194242912,5,5,True,
40457,2-s2.0-85194230524,5,5,True,
40458,2-s2.0-85194178002,5,5,True,
40459,2-s2.0-85194137760,5,5,True,
40460,2-s2.0-85194133275,5,5,True,
40461,2-s2.0-85194079954,5,5,True,
40462,2-s2.0-85194033915,5,5,True,
40463,2-s2.0-85193997464,5,5,True,
40464,2-s2.0-85193995236,5,5,True,
40465,2-s2.0-85193994726,5,5,True,
40466,2-s2.0-85193984925,5,5,True,
40467,2-s2.0-85193968532,5,5,True,
40468,2-s2.0-85193966753,5,5,True,
40469,2-s2.0-85193941321,5,5,True,
40470,2-s2.0-85193927288,5,5,True,
40471,2-s2.0-85193922159,5,5,True,
40472,2-s2.0-85193911059,5,5,True,
40473,2-s2.0-85193909275,5,5,True,
40474,2-s2.0-85193862358,5,5,True,
40475,2-s2.0-85193818459,5,5,True,
40476,2-s2.0-85193795253,5,5,True,
40477,2-s2.0-85193779734,5,5,True,
40478,2-s2.0-85193748868,5,5,True,
40479,2-s2.0-85193742295,5,5,True,
40480,2-s2.0-85193733045,5,5,True,
40481,2-s2.0-85193708799,5,5,True,
40482,2-s2.0-85193691456,5,5,True,
40483,2-s2.0-85193689500,5,5,True,
40484,2-s2.0-85193686795,5,5,True,
40485,2-s2.0-85193685946,5,5,True,
40486,2-s2.0-85193682598,5,5,True,
40487,2-s2.0-85193589139,5,5,True,
40488,2-s2.0-85193486653,5,5,True,
40489,2-s2.0-85193485718,5,5,True,
40490,2-s2.0-85193467902,5,5,True,
40491,2-s2.0-85193462823,5,5,True,
40492,2-s2.0-85193377642,5,5,True,
40493,2-s2.0-85193269640,5,5,True,
40494,2-s2.0-85193264571,5,5,True,
40495,2-s2.0-85193262935,5,5,True,
40496,2-s2.0-85193262233,5,5,True,
40497,2-s2.0-85193255702,5,5,True,
40498,2-s2.0-85193249714,5,5,True,
40499,2-s2.0-85193246649,5,5,True,
40500,2-s2.0-85193236312,5,5,True,
40501,2-s2.0-85193213549,5,5,True,
40502,2-s2.0-85193084920,5,5,True,
40503,2-s2.0-85193079819,5,5,True,
40504,2-s2.0-85193043360,5,5,True,
40505,2-s2.0-85193005626,5,5,True,
40506,2-s2.0-85193003177,5,5,True,
40507,2-s2.0-85193003007,5,5,True,
40508,2-s2.0-85192986729,5,5,True,
40509,2-s2.0-85192977910,5,5,True,
40510,2-s2.0-85192964975,5,5,True,
40511,2-s2.0-85192960600,5,5,True,
40512,2-s2.0-85192885000,5,5,True,
40513,2-s2.0-85192883308,5,5,True,
40514,2-s2.0-85192879039,5,5,True,
40515,2-s2.0-85192877225,5,5,True,
40516,2-s2.0-85192857675,5,5,True,
40517,2-s2.0-85192857258,5,5,True,
40518,2-s2.0-85192849663,5,5,True,
40519,2-s2.0-85192849485,5,5,True,
40520,2-s2.0-85192841234,5,5,True,
40521,2-s2.0-85192831056,5,5,True,
40522,2-s2.0-85192810911,5,5,True,
40523,2-s2.0-85192805607,5,5,True,
40524,2-s2.0-85192772748,5,5,True,
40525,2-s2.0-85192763122,5,5,True,
40526,2-s2.0-85192741026,5,5,True,
40527,2-s2.0-85192720545,5,5,True,
40528,2-s2.0-85192701615,5,5,True,
40529,2-s2.0-85192697916,5,5,True,
40530,2-s2.0-85192639494,5,5,True,
40531,2-s2.0-85192628539,5,5,True,
40532,2-s2.0-85192569546,5,5,True,
40533,2-s2.0-85192567903,5,5,True,
40534,2-s2.0-85192549348,5,5,True,
40535,2-s2.0-85192541574,5,5,True,
40536,2-s2.0-85192539939,5,5,True,
40537,2-s2.0-85192528225,5,5,True,
40538,2-s2.0-85192517328,5,5,True,
40539,2-s2.0-85192510706,5,5,True,
40540,2-s2.0-85192485434,5,5,True,
40541,2-s2.0-85192296881,5,5,True,
40542,2-s2.0-85192278161,5,5,True,
40543,2-s2.0-85192272711,5,5,True,
40544,2-s2.0-85192250814,5,5,True,
40545,2-s2.0-85192213558,5,5,True,
40546,2-s2.0-85192196612,5,5,True,
40547,2-s2.0-85192192299,5,5,True,
40548,2-s2.0-85192184761,5,5,True,
40549,2-s2.0-85192167567,5,5,True,
40550,2-s2.0-85192143974,5,5,True,
40551,2-s2.0-85192139634,5,5,True,
40552,2-s2.0-85192137546,5,5,True,
40553,2-s2.0-85192092347,5,5,True,
40554,2-s2.0-85192085798,5,5,True,
40555,2-s2.0-85192054891,5,5,True,
40556,2-s2.0-85192020834,5,5,True,
40557,2-s2.0-85192018096,5,5,True,
40558,2-s2.0-85192017446,5,5,True,
40559,2-s2.0-85192010984,5,5,True,
40560,2-s2.0-85192010112,5,5,True,
40561,2-s2.0-85192009758,5,5,True,
40562,2-s2.0-85192002150,5,5,True,
40563,2-s2.0-85192002106,5,5,True,
40564,2-s2.0-85191993971,5,5,True,
40565,2-s2.0-85191991627,5,5,True,
40566,2-s2.0-85191971655,5,5,True,
40567,2-s2.0-85191961795,5,5,True,
40568,2-s2.0-85191961146,5,5,True,
40569,2-s2.0-85191960301,5,5,True,
40570,2-s2.0-85191958542,5,5,True,
40571,2-s2.0-85191851938,5,5,True,
40572,2-s2.0-85191841784,5,5,True,
40573,2-s2.0-85191835150,5,5,True,
40574,2-s2.0-85191833613,5,5,True,
40575,2-s2.0-85191827089,4,4,True,
40576,2-s2.0-85191809044,5,5,True,
40577,2-s2.0-85191772747,5,5,True,
40578,2-s2.0-85191751902,5,5,True,
40579,2-s2.0-85191724804,5,5,True,
40580,2-s2.0-85191713573,5,5,True,
40581,2-s2.0-85191710357,5,5,True,
40582,2-s2.0-85191701604,5,5,True,
40583,2-s2.0-85191614947,5,5,True,
40584,2-s2.0-85191573507,5,5,True,
40585,2-s2.0-85191551769,5,5,True,
40586,2-s2.0-85191480850,5,5,True,
40587,2-s2.0-85191470768,5,5,True,
40588,2-s2.0-85191394280,5,5,True,
40589,2-s2.0-85191370607,5,5,True,
40590,2-s2.0-85191339969,5,5,True,
40591,2-s2.0-85191334105,5,5,True,
40592,2-s2.0-85191326066,5,5,True,
40593,2-s2.0-85191304948,5,5,True,
40594,2-s2.0-85191287407,5,5,True,
40595,2-s2.0-85191237740,5,5,True,
40596,2-s2.0-85191234178,5,5,True,
40597,2-s2.0-85191176097,5,5,True,
40598,2-s2.0-85191125035,5,5,True,
40599,2-s2.0-85191083369,5,5,True,
40600,2-s2.0-85191071305,5,5,True,
40601,2-s2.0-85191066041,5,5,True,
40602,2-s2.0-85191054891,5,5,True,
40603,2-s2.0-85191019128,5,5,True,
40604,2-s2.0-85190994657,5,5,True,
40605,2-s2.0-85190988898,5,5,True,
40606,2-s2.0-85190988051,5,5,True,
40607,2-s2.0-85190966758,5,5,True,
40608,2-s2.0-85190932983,5,5,True,
40609,2-s2.0-85190890313,5,5,True,
40610,2-s2.0-85190880703,5,5,True,
40611,2-s2.0-85190867644,5,5,True,
40612,2-s2.0-85190833536,5,5,True,
40613,2-s2.0-85190722801,5,5,True,
40614,2-s2.0-85190674209,5,5,True,
40615,2-s2.0-85190590545,5,5,True,
40616,2-s2.0-85190550161,5,5,True,
40617,2-s2.0-85190476531,5,5,True,
40618,2-s2.0-85190384707,5,5,True,
40619,2-s2.0-85190378585,5,5,True,
40620,2-s2.0-85190378304,5,5,True,
40621,2-s2.0-85190375415,5,5,True,
40622,2-s2.0-85190369061,5,5,True,
40623,2-s2.0-85190368679,5,5,True,
40624,2-s2.0-85190363745,5,5,True,
40625,2-s2.0-85190360990,5,5,True,
40626,2-s2.0-85190354805,5,5,True,
40627,2-s2.0-85190309221,5,5,True,
40628,2-s2.0-85190300508,5,5,True,
40629,2-s2.0-85190257593,5,5,True,
40630,2-s2.0-85190254993,5,5,True,
40631,2-s2.0-85190254427,5,5,True,
40632,2-s2.0-85190234214,5,5,True,
40633,2-s2.0-85190172823,5,5,True,
40634,2-s2.0-85190127041,5,5,True,
40635,2-s2.0-85190123799,5,5,True,
40636,2-s2.0-85190065481,5,5,True,
40637,2-s2.0-85189988028,5,5,True,
40638,2-s2.0-85189975155,5,5,True,
40639,2-s2.0-85189964784,5,5,True,
40640,2-s2.0-85189920013,5,5,True,
40641,2-s2.0-85189913545,5,5,True,
40642,2-s2.0-85189908431,5,5,True,
40643,2-s2.0-85189901391,5,5,True,
40644,2-s2.0-85189862405,5,5,True,
40645,2-s2.0-85189824908,5,5,True,
40646,2-s2.0-85189824756,5,5,True,
40647,2-s2.0-85189817868,5,5,True,
40648,2-s2.0-85189810792,5,5,True,
40649,2-s2.0-85189776094,5,5,True,
40650,2-s2.0-85189758597,5,5,True,
40651,2-s2.0-85189666751,5,5,True,
40652,2-s2.0-85189662663,5,5,True,
40653,2-s2.0-85189640831,5,5,True,
40654,2-s2.0-85189619583,5,5,True,
40655,2-s2.0-85189609696,5,5,True,
40656,2-s2.0-85189545637,5,5,True,
40657,2-s2.0-85189535883,5,5,True,
40658,2-s2.0-85189532927,5,5,True,
40659,2-s2.0-85189520600,5,5,True,
40660,2-s2.0-85189513408,5,5,True,
40661,2-s2.0-85189511964,5,5,True,
40662,2-s2.0-85189502284,5,5,True,
40663,2-s2.0-85189485006,5,5,True,
40664,2-s2.0-85189480488,5,5,True,
40665,2-s2.0-85189453218,5,5,True,
40666,2-s2.0-85189452604,5,5,True,
40667,2-s2.0-85189450148,5,5,True,
40668,2-s2.0-85189446840,5,5,True,
40669,2-s2.0-85189433780,5,5,True,
40670,2-s2.0-85189372374,5,5,True,
40671,2-s2.0-85189368987,5,5,True,
40672,2-s2.0-85189366696,5,5,True,
40673,2-s2.0-85189358816,5,5,True,
40674,2-s2.0-85189342935,5,5,True,
40675,2-s2.0-85189321110,5,5,True,
40676,2-s2.0-85189311817,5,5,True,
40677,2-s2.0-85189289208,5,5,True,
40678,2-s2.0-85189284239,5,5,True,
40679,2-s2.0-85189207269,5,5,True,
40680,2-s2.0-85189184630,5,5,True,
40681,2-s2.0-85189154479,5,5,True,
40682,2-s2.0-85189144010,5,5,True,
40683,2-s2.0-85189104793,5,5,True,
40684,2-s2.0-85189100246,5,5,True,
40685,2-s2.0-85189041760,5,5,True,
40686,2-s2.0-85189030801,5,5,True,
40687,2-s2.0-85189020956,5,5,True,
40688,2-s2.0-85188998573,5,5,True,
40689,2-s2.0-85188959879,5,5,True,
40690,2-s2.0-85188959555,5,5,True,
40691,2-s2.0-85188938428,5,5,True,
40692,2-s2.0-85188917730,5,5,True,
40693,2-s2.0-85188907136,5,5,True,
40694,2-s2.0-85188881377,5,5,True,
40695,2-s2.0-85188842022,5,5,True,
40696,2-s2.0-85188834445,5,5,True,
40697,2-s2.0-85188820351,5,5,True,
40698,2-s2.0-85188803414,5,5,True,
40699,2-s2.0-85188740558,5,5,True,
40700,2-s2.0-85188640342,5,5,True,
40701,2-s2.0-85188612703,5,5,True,
40702,2-s2.0-85188605133,5,5,True,
40703,2-s2.0-85188582882,5,5,True,
40704,2-s2.0-85188577557,5,5,True,
40705,2-s2.0-85188548029,5,5,True,
40706,2-s2.0-85188444050,5,5,True,
40707,2-s2.0-85188443801,5,5,True,
40708,2-s2.0-85188420966,5,5,True,
40709,2-s2.0-85188347838,5,5,True,
40710,2-s2.0-85188340146,5,5,True,
40711,2-s2.0-85188338852,5,5,True,
40712,2-s2.0-85188331670,5,5,True,
40713,2-s2.0-85188328146,5,5,True,
40714,2-s2.0-85188325455,5,5,True,
40715,2-s2.0-85188320906,5,5,True,
40716,2-s2.0-85188297631,5,5,True,
40717,2-s2.0-85188297544,5,5,True,
40718,2-s2.0-85188247645,5,5,True,
40719,2-s2.0-85188240392,4,4,True,
40720,2-s2.0-85188238713,5,5,True,
40721,2-s2.0-85188139570,5,5,True,
40722,2-s2.0-85188138644,5,5,True,
40723,2-s2.0-85188127101,5,5,True,
40724,2-s2.0-85188103382,5,5,True,
40725,2-s2.0-85188085420,5,5,True,
40726,2-s2.0-85188084504,5,5,True,
40727,2-s2.0-85188082783,5,5,True,
40728,2-s2.0-85188070718,5,5,True,
40729,2-s2.0-85188008056,5,5,True,
40730,2-s2.0-85187923951,5,5,True,
40731,2-s2.0-85187891036,5,5,True,
40732,2-s2.0-85187882564,5,5,True,
40733,2-s2.0-85187877588,5,5,True,
40734,2-s2.0-85187877470,5,5,True,
40735,2-s2.0-85187867052,5,5,True,
40736,2-s2.0-85187789701,5,5,True,
40737,2-s2.0-85187785975,5,5,True,
40738,2-s2.0-85187783972,5,5,True,
40739,2-s2.0-85187783925,5,5,True,
40740,2-s2.0-85187780703,5,5,True,
40741,2-s2.0-85187696946,5,5,True,
40742,2-s2.0-85187677355,5,5,True,
40743,2-s2.0-85187659342,5,5,True,
40744,2-s2.0-85187621827,5,5,True,
40745,2-s2.0-85187520935,5,5,True,
40746,2-s2.0-85187476020,5,5,True,
40747,2-s2.0-85187466487,5,5,True,
40748,2-s2.0-85187427821,5,5,True,
40749,2-s2.0-85187421597,5,5,True,
40750,2-s2.0-85187418423,5,5,True,
40751,2-s2.0-85187416724,5,5,True,
40752,2-s2.0-85187279319,5,5,True,
40753,2-s2.0-85187251749,5,5,True,
40754,2-s2.0-85187239001,5,5,True,
40755,2-s2.0-85187229693,5,5,True,
40756,2-s2.0-85187199097,5,5,True,
40757,2-s2.0-85187189719,5,5,True,
40758,2-s2.0-85187173298,5,5,True,
40759,2-s2.0-85187171570,5,5,True,
40760,2-s2.0-85187166342,5,5,True,
40761,2-s2.0-85187137135,5,5,True,
