method,row_abs,doc_id,gt_n,pred_n,jaccard_lex,soft_recall,soft_precision,soft_f1,soft_mean_max,global_sem_sim
yake,1776,797,9,5,0.07692307692307693,0.3333333333333333,0.8,0.47058823529411764,0.6892143487930298,0.7856210470199585
yake,1777,798,19,5,0.0,0.10526315789473684,0.4,0.16666666666666666,0.4846888780593872,0.5143291354179382
yake,1778,799,10,5,0.07142857142857142,0.1,0.8,0.1777777777777778,0.6571967601776123,0.65708988904953
yake,1779,8,5,5,0.1111111111111111,0.8,1.0,0.888888888888889,0.7846035957336426,0.8960587382316589
yake,1780,80,14,5,0.0,0.2857142857142857,0.8,0.4210526315789473,0.6521096229553223,0.7346334457397461
yake,1781,800,5,5,0.0,0.4,0.8,0.5333333333333333,0.6937472224235535,0.6641192436218262
yake,1782,801,16,5,0.0,0.125,1.0,0.2222222222222222,0.6409849524497986,0.8036620020866394
yake,1783,802,15,5,0.0,0.13333333333333333,0.8,0.2285714285714286,0.5570948719978333,0.5868149399757385
yake,1784,803,13,5,0.058823529411764705,0.6923076923076923,1.0,0.8181818181818181,0.8331224322319031,0.8681405782699585
yake,1785,804,19,5,0.14285714285714285,0.3684210526315789,1.0,0.5384615384615384,0.816961407661438,0.8611176013946533
yake,1786,805,18,5,0.0,0.16666666666666666,0.4,0.23529411764705882,0.5640139579772949,0.6199175119400024
yake,1787,806,15,5,0.0,0.06666666666666667,0.2,0.1,0.5436446070671082,0.5080193281173706
yake,1788,807,18,5,0.045454545454545456,0.16666666666666666,1.0,0.2857142857142857,0.6546640396118164,0.7800562977790833
yake,1789,808,12,5,0.0625,0.5,0.8,0.6153846153846154,0.7116156816482544,0.6987152695655823
yake,1790,809,16,5,0.0,0.25,0.6,0.35294117647058826,0.5302170515060425,0.5301004648208618
yake,1791,81,6,5,0.1,0.16666666666666666,0.6,0.2608695652173913,0.5564200282096863,0.5444764494895935
yake,1792,810,5,5,0.1111111111111111,0.2,0.6,0.3,0.5974675416946411,0.8692208528518677
yake,1793,811,20,5,0.0,0.05,0.2,0.08000000000000002,0.5631275773048401,0.6814997792243958
yake,1794,812,6,5,0.0,0.0,0.0,0.0,0.4950264096260071,0.6384150385856628
yake,1795,813,17,5,0.047619047619047616,0.11764705882352941,0.8,0.20512820512820512,0.6406731605529785,0.77839595079422
yake,1796,814,10,5,0.15384615384615385,0.2,0.8,0.32000000000000006,0.6759514808654785,0.6140385270118713
yake,1797,815,6,5,0.1,0.5,1.0,0.6666666666666666,0.751380205154419,0.7677603960037231
yake,1798,816,13,5,0.058823529411764705,0.15384615384615385,1.0,0.2666666666666667,0.6846325397491455,0.8287976384162903
yake,1799,817,8,5,0.0,0.125,0.4,0.19047619047619047,0.548005223274231,0.5846964716911316
yake,1800,818,12,5,0.0625,0.25,0.6,0.35294117647058826,0.6822621822357178,0.8422380685806274
yake,1801,819,10,5,0.07142857142857142,0.2,0.6,0.3,0.6359632611274719,0.5989630818367004
yake,1802,82,15,5,0.1111111111111111,0.26666666666666666,1.0,0.4210526315789474,0.7017231583595276,0.5060258507728577
yake,1803,820,9,5,0.0,0.2222222222222222,0.2,0.2105263157894737,0.5458703637123108,0.6005554795265198
yake,1804,821,7,5,0.0,0.14285714285714285,0.4,0.21052631578947364,0.5228359699249268,0.7042517066001892
yake,1805,822,10,5,0.07142857142857142,0.3,0.6,0.4,0.5557615756988525,0.4875820279121399
yake,1806,823,25,5,0.034482758620689655,0.16,1.0,0.2758620689655173,0.6846357583999634,0.6490123271942139
yake,1807,824,10,5,0.0,0.4,0.4,0.4000000000000001,0.5868386030197144,0.6876027584075928
yake,1808,825,13,5,0.058823529411764705,0.3076923076923077,0.6,0.4067796610169492,0.65418541431427,0.8130251169204712
yake,1809,826,4,5,0.125,0.25,0.6,0.35294117647058826,0.49477624893188477,0.5408331155776978
yake,1810,827,4,5,0.125,0.5,0.8,0.6153846153846154,0.735813319683075,0.6511632800102234
yake,1811,828,5,5,0.0,0.6,0.6,0.6,0.6527670621871948,0.7174637317657471
yake,1812,829,5,5,0.0,0.0,0.0,0.0,0.2781451940536499,0.4433439373970032
yake,1813,83,11,5,0.0,0.45454545454545453,1.0,0.625,0.7583554983139038,0.7992581725120544
yake,1814,830,4,5,0.0,0.0,0.0,0.0,0.44019830226898193,0.4736730754375458
yake,1815,831,8,5,0.0,0.25,0.2,0.22222222222222224,0.542494535446167,0.6312651038169861
yake,1816,832,5,5,0.0,0.0,0.0,0.0,0.468345582485199,0.6023772954940796
yake,1817,833,5,5,0.0,0.0,0.0,0.0,0.2683012783527374,0.36776816844940186
yake,1818,834,7,5,0.0,0.14285714285714285,0.4,0.21052631578947364,0.4917687773704529,0.6320362687110901
yake,1819,835,7,5,0.09090909090909091,0.42857142857142855,0.4,0.4137931034482759,0.7005847692489624,0.8022223711013794
yake,1820,836,15,5,0.05263157894736842,0.2,0.8,0.32000000000000006,0.6475446224212646,0.5739903450012207
yake,1821,837,10,5,0.0,0.3,0.4,0.34285714285714286,0.49424290657043457,0.3829127252101898
yake,1822,838,13,5,0.0,0.0,0.0,0.0,0.29825645685195923,0.3858613669872284
yake,1823,839,10,5,0.07142857142857142,0.4,0.6,0.48,0.6934298276901245,0.7420368790626526
yake,1824,84,8,5,0.08333333333333333,0.375,1.0,0.5454545454545454,0.720746636390686,0.8366221189498901
