insumo_row,eid,matches_published
40339,2-s2.0-85196787008,True
40340,2-s2.0-85196756812,True
40341,2-s2.0-85196756664,True
40342,2-s2.0-85196755831,True
40343,2-s2.0-85196755016,True
40344,2-s2.0-85196753227,True
40345,2-s2.0-85196733116,True
40346,2-s2.0-85196673930,True
40347,2-s2.0-85196650854,True
40348,2-s2.0-85196644394,True
40349,2-s2.0-85196641429,True
40350,2-s2.0-85196581953,True
40351,2-s2.0-85196488081,True
40352,2-s2.0-85196485436,True
40353,2-s2.0-85196481432,True
40354,2-s2.0-85196471591,True
40355,2-s2.0-85196392793,True
40356,2-s2.0-85196355533,True
40357,2-s2.0-85196316032,True
40358,2-s2.0-85196300987,True
40359,2-s2.0-85196284130,True
40360,2-s2.0-85196260018,True
40361,2-s2.0-85196214113,True
40362,2-s2.0-85196170257,True
40363,2-s2.0-85196167532,True
40364,2-s2.0-85196165943,True
40365,2-s2.0-85196165897,True
40366,2-s2.0-85196161811,True
40367,2-s2.0-85196161505,True
40368,2-s2.0-85196148711,True
40369,2-s2.0-85196101885,True
40370,2-s2.0-85196098472,True
40371,2-s2.0-85196093166,True
40372,2-s2.0-85196082017,True
40373,2-s2.0-85196076889,True
40374,2-s2.0-85195997560,True
40375,2-s2.0-85195988562,True
40376,2-s2.0-85195982237,True
40377,2-s2.0-85195965950,True
40378,2-s2.0-85195926500,True
40379,2-s2.0-85195836410,True
40380,2-s2.0-85195835059,True
40381,2-s2.0-85195833545,True
40382,2-s2.0-85195830146,True
40383,2-s2.0-85195791250,True
40384,2-s2.0-85195786059,True
40385,2-s2.0-85195766283,True
40386,2-s2.0-85195741823,True
40387,2-s2.0-85195695778,True
40388,2-s2.0-85195678923,True
40389,2-s2.0-85195655001,True
40390,2-s2.0-85195596552,True
40391,2-s2.0-85195579480,True
40392,2-s2.0-85195575593,True
40393,2-s2.0-85195575040,True
40394,2-s2.0-85195559360,True
40395,2-s2.0-85195553392,True
40396,2-s2.0-85195542147,True
40397,2-s2.0-85195534595,True
40398,2-s2.0-85195478511,True
40399,2-s2.0-85195464907,True
40400,2-s2.0-85195457899,True
40401,2-s2.0-85195442522,True
40402,2-s2.0-85195429834,True
40403,2-s2.0-85195429708,True
40404,2-s2.0-85195411829,True
40405,2-s2.0-85195394754,True
40406,2-s2.0-85195383814,True
40407,2-s2.0-85195380922,True
40408,2-s2.0-85195375952,True
40409,2-s2.0-85195375360,True
40410,2-s2.0-85195364294,True
40411,2-s2.0-85195362740,True
40412,2-s2.0-85195315077,True
40413,2-s2.0-85195308023,True
40414,2-s2.0-85195307176,True
40415,2-s2.0-85195290120,True
40416,2-s2.0-85195266573,True
40417,2-s2.0-85195254400,True
40418,2-s2.0-85195254247,True
40419,2-s2.0-85195222180,True
40420,2-s2.0-85195215610,True
40421,2-s2.0-85195175244,True
40422,2-s2.0-85195148219,True
40423,2-s2.0-85195127542,True
40424,2-s2.0-85195125857,True
40425,2-s2.0-85195116409,True
40426,2-s2.0-85195065173,True
40427,2-s2.0-85195020165,True
40428,2-s2.0-85195019590,True
40429,2-s2.0-85194960880,True
40430,2-s2.0-85194920129,True
40431,2-s2.0-85194889513,True
40432,2-s2.0-85194885993,True
40433,2-s2.0-85194881717,True
40434,2-s2.0-85194828027,True
40435,2-s2.0-85194815091,True
40436,2-s2.0-85194772655,True
40437,2-s2.0-85194768633,True
40438,2-s2.0-85194756417,True
40439,2-s2.0-85194732306,True
40440,2-s2.0-85194711879,True
40441,2-s2.0-85194566167,True
40442,2-s2.0-85194496998,True
40443,2-s2.0-85194487641,True
40444,2-s2.0-85194485414,True
40445,2-s2.0-85194472260,True
40446,2-s2.0-85194468256,True
40447,2-s2.0-85194465786,True
40448,2-s2.0-85194370114,True
40449,2-s2.0-85194348223,True
40450,2-s2.0-85194345667,True
40451,2-s2.0-85194337644,True
40452,2-s2.0-85194288388,True
40453,2-s2.0-85194258338,True
40454,2-s2.0-85194252661,True
40455,2-s2.0-85194249224,True
40456,2-s2.0-85194242912,True
40457,2-s2.0-85194230524,True
40458,2-s2.0-85194178002,True
40459,2-s2.0-85194137760,True
40460,2-s2.0-85194133275,True
40461,2-s2.0-85194079954,True
40462,2-s2.0-85194033915,True
40463,2-s2.0-85193997464,True
40464,2-s2.0-85193995236,True
40465,2-s2.0-85193994726,True
40466,2-s2.0-85193984925,True
40467,2-s2.0-85193968532,True
40468,2-s2.0-85193966753,True
40469,2-s2.0-85193941321,True
40470,2-s2.0-85193927288,True
40471,2-s2.0-85193922159,True
40472,2-s2.0-85193911059,True
40473,2-s2.0-85193909275,True
40474,2-s2.0-85193862358,True
40475,2-s2.0-85193818459,True
40476,2-s2.0-85193795253,True
40477,2-s2.0-85193779734,True
40478,2-s2.0-85193748868,True
40479,2-s2.0-85193742295,True
40480,2-s2.0-85193733045,True
40481,2-s2.0-85193708799,True
40482,2-s2.0-85193691456,True
40483,2-s2.0-85193689500,True
40484,2-s2.0-85193686795,True
40485,2-s2.0-85193685946,True
40486,2-s2.0-85193682598,True
40487,2-s2.0-85193589139,True
40488,2-s2.0-85193486653,True
40489,2-s2.0-85193485718,True
40490,2-s2.0-85193467902,True
40491,2-s2.0-85193462823,True
40492,2-s2.0-85193377642,True
40493,2-s2.0-85193269640,True
40494,2-s2.0-85193264571,True
40495,2-s2.0-85193262935,True
40496,2-s2.0-85193262233,True
40497,2-s2.0-85193255702,True
40498,2-s2.0-85193249714,True
40499,2-s2.0-85193246649,True
40500,2-s2.0-85193236312,True
40501,2-s2.0-85193213549,True
40502,2-s2.0-85193084920,True
40503,2-s2.0-85193079819,True
40504,2-s2.0-85193043360,True
40505,2-s2.0-85193005626,True
40506,2-s2.0-85193003177,True
40507,2-s2.0-85193003007,True
40508,2-s2.0-85192986729,True
40509,2-s2.0-85192977910,True
40510,2-s2.0-85192964975,True
40511,2-s2.0-85192960600,True
40512,2-s2.0-85192885000,True
40513,2-s2.0-85192883308,True
40514,2-s2.0-85192879039,True
40515,2-s2.0-85192877225,True
40516,2-s2.0-85192857675,True
40517,2-s2.0-85192857258,True
40518,2-s2.0-85192849663,True
40519,2-s2.0-85192849485,True
40520,2-s2.0-85192841234,True
40521,2-s2.0-85192831056,True
40522,2-s2.0-85192810911,True
40523,2-s2.0-85192805607,True
40524,2-s2.0-85192772748,True
40525,2-s2.0-85192763122,True
40526,2-s2.0-85192741026,True
40527,2-s2.0-85192720545,True
40528,2-s2.0-85192701615,True
40529,2-s2.0-85192697916,True
40530,2-s2.0-85192639494,True
40531,2-s2.0-85192628539,True
40532,2-s2.0-85192569546,True
40533,2-s2.0-85192567903,True
40534,2-s2.0-85192549348,True
40535,2-s2.0-85192541574,True
40536,2-s2.0-85192539939,True
40537,2-s2.0-85192528225,True
40538,2-s2.0-85192517328,True
40539,2-s2.0-85192510706,True
40540,2-s2.0-85192485434,True
40541,2-s2.0-85192296881,True
40542,2-s2.0-85192278161,True
40543,2-s2.0-85192272711,True
40544,2-s2.0-85192250814,True
40545,2-s2.0-85192213558,True
40546,2-s2.0-85192196612,True
40547,2-s2.0-85192192299,True
40548,2-s2.0-85192184761,True
40549,2-s2.0-85192167567,True
40550,2-s2.0-85192143974,True
40551,2-s2.0-85192139634,True
40552,2-s2.0-85192137546,True
40553,2-s2.0-85192092347,True
40554,2-s2.0-85192085798,True
40555,2-s2.0-85192054891,True
40556,2-s2.0-85192020834,True
40557,2-s2.0-85192018096,True
40558,2-s2.0-85192017446,True
40559,2-s2.0-85192010984,True
40560,2-s2.0-85192010112,True
40561,2-s2.0-85192009758,True
40562,2-s2.0-85192002150,True
40563,2-s2.0-85192002106,True
40564,2-s2.0-85191993971,True
40565,2-s2.0-85191991627,True
40566,2-s2.0-85191971655,True
40567,2-s2.0-85191961795,True
40568,2-s2.0-85191961146,True
40569,2-s2.0-85191960301,True
40570,2-s2.0-85191958542,True
40571,2-s2.0-85191851938,True
40572,2-s2.0-85191841784,True
40573,2-s2.0-85191835150,True
40574,2-s2.0-85191833613,True
40575,2-s2.0-85191827089,True
40576,2-s2.0-85191809044,True
40577,2-s2.0-85191772747,True
40578,2-s2.0-85191751902,True
40579,2-s2.0-85191724804,True
40580,2-s2.0-85191713573,True
40581,2-s2.0-85191710357,True
40582,2-s2.0-85191701604,True
40583,2-s2.0-85191614947,True
40584,2-s2.0-85191573507,True
40585,2-s2.0-85191551769,True
40586,2-s2.0-85191480850,True
40587,2-s2.0-85191470768,True
40588,2-s2.0-85191394280,True
40589,2-s2.0-85191370607,True
40590,2-s2.0-85191339969,True
40591,2-s2.0-85191334105,True
40592,2-s2.0-85191326066,True
40593,2-s2.0-85191304948,True
40594,2-s2.0-85191287407,True
40595,2-s2.0-85191237740,True
40596,2-s2.0-85191234178,True
40597,2-s2.0-85191176097,True
40598,2-s2.0-85191125035,True
40599,2-s2.0-85191083369,True
40600,2-s2.0-85191071305,True
40601,2-s2.0-85191066041,True
40602,2-s2.0-85191054891,True
40603,2-s2.0-85191019128,True
40604,2-s2.0-85190994657,True
40605,2-s2.0-85190988898,True
40606,2-s2.0-85190988051,True
40607,2-s2.0-85190966758,True
40608,2-s2.0-85190932983,True
40609,2-s2.0-85190890313,True
40610,2-s2.0-85190880703,True
40611,2-s2.0-85190867644,True
40612,2-s2.0-85190833536,True
40613,2-s2.0-85190722801,True
40614,2-s2.0-85190674209,True
40615,2-s2.0-85190590545,True
40616,2-s2.0-85190550161,True
40617,2-s2.0-85190476531,True
40618,2-s2.0-85190384707,True
40619,2-s2.0-85190378585,True
40620,2-s2.0-85190378304,True
40621,2-s2.0-85190375415,True
40622,2-s2.0-85190369061,True
40623,2-s2.0-85190368679,True
40624,2-s2.0-85190363745,True
40625,2-s2.0-85190360990,True
40626,2-s2.0-85190354805,True
40627,2-s2.0-85190309221,True
40628,2-s2.0-85190300508,True
40629,2-s2.0-85190257593,True
40630,2-s2.0-85190254993,True
40631,2-s2.0-85190254427,True
40632,2-s2.0-85190234214,True
40633,2-s2.0-85190172823,True
40634,2-s2.0-85190127041,True
40635,2-s2.0-85190123799,True
40636,2-s2.0-85190065481,True
40637,2-s2.0-85189988028,True
40638,2-s2.0-85189975155,True
40639,2-s2.0-85189964784,True
40640,2-s2.0-85189920013,True
40641,2-s2.0-85189913545,True
40642,2-s2.0-85189908431,True
40643,2-s2.0-85189901391,True
40644,2-s2.0-85189862405,True
40645,2-s2.0-85189824908,True
40646,2-s2.0-85189824756,True
40647,2-s2.0-85189817868,True
40648,2-s2.0-85189810792,True
40649,2-s2.0-85189776094,True
40650,2-s2.0-85189758597,True
40651,2-s2.0-85189666751,True
40652,2-s2.0-85189662663,True
40653,2-s2.0-85189640831,True
40654,2-s2.0-85189619583,True
40655,2-s2.0-85189609696,True
40656,2-s2.0-85189545637,True
40657,2-s2.0-85189535883,True
40658,2-s2.0-85189532927,True
40659,2-s2.0-85189520600,True
40660,2-s2.0-85189513408,True
40661,2-s2.0-85189511964,True
40662,2-s2.0-85189502284,True
40663,2-s2.0-85189485006,True
40664,2-s2.0-85189480488,True
40665,2-s2.0-85189453218,True
40666,2-s2.0-85189452604,True
40667,2-s2.0-85189450148,True
40668,2-s2.0-85189446840,True
40669,2-s2.0-85189433780,True
40670,2-s2.0-85189372374,True
40671,2-s2.0-85189368987,True
40672,2-s2.0-85189366696,True
40673,2-s2.0-85189358816,True
40674,2-s2.0-85189342935,True
40675,2-s2.0-85189321110,True
40676,2-s2.0-85189311817,True
40677,2-s2.0-85189289208,True
40678,2-s2.0-85189284239,True
40679,2-s2.0-85189207269,True
40680,2-s2.0-85189184630,True
40681,2-s2.0-85189154479,True
40682,2-s2.0-85189144010,True
40683,2-s2.0-85189104793,True
40684,2-s2.0-85189100246,True
40685,2-s2.0-85189041760,True
40686,2-s2.0-85189030801,True
40687,2-s2.0-85189020956,True
40688,2-s2.0-85188998573,True
40689,2-s2.0-85188959879,True
40690,2-s2.0-85188959555,True
40691,2-s2.0-85188938428,True
40692,2-s2.0-85188917730,True
40693,2-s2.0-85188907136,True
40694,2-s2.0-85188881377,True
40695,2-s2.0-85188842022,True
40696,2-s2.0-85188834445,True
40697,2-s2.0-85188820351,True
40698,2-s2.0-85188803414,True
40699,2-s2.0-85188740558,True
40700,2-s2.0-85188640342,True
40701,2-s2.0-85188612703,True
40702,2-s2.0-85188605133,True
40703,2-s2.0-85188582882,True
40704,2-s2.0-85188577557,True
40705,2-s2.0-85188548029,True
40706,2-s2.0-85188444050,True
40707,2-s2.0-85188443801,True
40708,2-s2.0-85188420966,True
40709,2-s2.0-85188347838,True
40710,2-s2.0-85188340146,True
40711,2-s2.0-85188338852,True
40712,2-s2.0-85188331670,True
40713,2-s2.0-85188328146,True
40714,2-s2.0-85188325455,True
40715,2-s2.0-85188320906,True
40716,2-s2.0-85188297631,True
40717,2-s2.0-85188297544,True
40718,2-s2.0-85188247645,True
40719,2-s2.0-85188240392,True
40720,2-s2.0-85188238713,True
40721,2-s2.0-85188139570,True
40722,2-s2.0-85188138644,True
40723,2-s2.0-85188127101,True
40724,2-s2.0-85188103382,True
40725,2-s2.0-85188085420,True
40726,2-s2.0-85188084504,True
40727,2-s2.0-85188082783,True
40728,2-s2.0-85188070718,True
40729,2-s2.0-85188008056,True
40730,2-s2.0-85187923951,True
40731,2-s2.0-85187891036,True
40732,2-s2.0-85187882564,True
40733,2-s2.0-85187877588,True
40734,2-s2.0-85187877470,True
40735,2-s2.0-85187867052,True
40736,2-s2.0-85187789701,True
40737,2-s2.0-85187785975,True
40738,2-s2.0-85187783972,True
40739,2-s2.0-85187783925,True
40740,2-s2.0-85187780703,True
40741,2-s2.0-85187696946,True
40742,2-s2.0-85187677355,True
40743,2-s2.0-85187659342,True
40744,2-s2.0-85187621827,True
40745,2-s2.0-85187520935,True
40746,2-s2.0-85187476020,True
40747,2-s2.0-85187466487,True
40748,2-s2.0-85187427821,True
40749,2-s2.0-85187421597,True
40750,2-s2.0-85187418423,True
40751,2-s2.0-85187416724,True
40752,2-s2.0-85187279319,True
40753,2-s2.0-85187251749,True
40754,2-s2.0-85187239001,True
40755,2-s2.0-85187229693,True
40756,2-s2.0-85187199097,True
40757,2-s2.0-85187189719,True
40758,2-s2.0-85187173298,True
40759,2-s2.0-85187171570,True
40760,2-s2.0-85187166342,True
40761,2-s2.0-85187137135,True
40762,2-s2.0-85187133801,True
40763,2-s2.0-85187119654,True
40764,2-s2.0-85187113863,True
40765,2-s2.0-85187016893,True
40766,2-s2.0-85187013340,True
40767,2-s2.0-85187013115,True
40768,2-s2.0-85187011662,True
40769,2-s2.0-85186946427,True
40770,2-s2.0-85186943628,True
40771,2-s2.0-85186938864,True
40772,2-s2.0-85186926961,True
40773,2-s2.0-85186918662,True
40774,2-s2.0-85186907224,True
40775,2-s2.0-85186894843,True
40776,2-s2.0-85186893936,True
40777,2-s2.0-85186877227,True
40778,2-s2.0-85186763198,True
40779,2-s2.0-85186725430,True
40780,2-s2.0-85186715578,True
40781,2-s2.0-85186714446,True
40782,2-s2.0-85186712579,True
40783,2-s2.0-85186704890,True
40784,2-s2.0-85186687820,True
40785,2-s2.0-85186638733,True
40786,2-s2.0-85186600174,True
40787,2-s2.0-85186585514,True
40788,2-s2.0-85186582759,True
40789,2-s2.0-85186570037,True
40790,2-s2.0-85186569609,True
40791,2-s2.0-85186565578,True
40792,2-s2.0-85186554241,True
40793,2-s2.0-85186532460,True
40794,2-s2.0-85186464952,True
40795,2-s2.0-85186464323,True
40796,2-s2.0-85186455925,True
40797,2-s2.0-85186441611,True
40798,2-s2.0-85186430840,True
40799,2-s2.0-85186410928,True
40800,2-s2.0-85186395201,True
40801,2-s2.0-85186393928,True
40802,2-s2.0-85186389465,True
40803,2-s2.0-85186361834,True
40804,2-s2.0-85186319155,True
40805,2-s2.0-85186262386,True
40806,2-s2.0-85186243209,True
40807,2-s2.0-85186238144,True
40808,2-s2.0-85186230646,True
40809,2-s2.0-85186229105,True
40810,2-s2.0-85186226065,True
40811,2-s2.0-85185971076,True
40812,2-s2.0-85185961074,True
40813,2-s2.0-85185949671,True
40814,2-s2.0-85185931037,True
40815,2-s2.0-85185930861,True
40816,2-s2.0-85185912420,True
40817,2-s2.0-85185723900,True
40818,2-s2.0-85185711985,True
40819,2-s2.0-85185706287,True
40820,2-s2.0-85185705211,True
40821,2-s2.0-85185697388,True
40822,2-s2.0-85185697295,True
40823,2-s2.0-85185694688,True
40824,2-s2.0-85185662267,True
40825,2-s2.0-85185658352,True
40826,2-s2.0-85185592249,True
40827,2-s2.0-85185581640,True
40828,2-s2.0-85185528346,True
40829,2-s2.0-85185527251,True
40830,2-s2.0-85185525103,True
40831,2-s2.0-85185523521,True
40832,2-s2.0-85185509455,True
40833,2-s2.0-85185474378,True
40834,2-s2.0-85185471242,True
40835,2-s2.0-85185468324,True
40836,2-s2.0-85185440625,True
40837,2-s2.0-85185439677,True
40838,2-s2.0-85185387550,True
40839,2-s2.0-85185335694,True
40840,2-s2.0-85185313829,True
40841,2-s2.0-85185292698,True
40842,2-s2.0-85185285788,True
40843,2-s2.0-85185196314,True
40844,2-s2.0-85185181880,True
40845,2-s2.0-85185175018,True
40846,2-s2.0-85185173260,True
40847,2-s2.0-85185170114,True
40848,2-s2.0-85185169475,True
40849,2-s2.0-85185164341,True
40850,2-s2.0-85185154519,True
40851,2-s2.0-85185127637,True
40852,2-s2.0-85185006494,True
40853,2-s2.0-85184938493,True
40854,2-s2.0-85184923673,True
40855,2-s2.0-85184913890,True
40856,2-s2.0-85184897180,True
40857,2-s2.0-85184893827,True
40858,2-s2.0-85184883971,True
40859,2-s2.0-85184870192,True
40860,2-s2.0-85184869714,True
40861,2-s2.0-85184865550,True
40862,2-s2.0-85184837798,True
40863,2-s2.0-85184824950,True
40864,2-s2.0-85184816555,True
40865,2-s2.0-85184804036,True
40866,2-s2.0-85184700148,True
40867,2-s2.0-85184695824,True
40868,2-s2.0-85184667173,True
40869,2-s2.0-85184608819,True
40870,2-s2.0-85184552520,True
40871,2-s2.0-85184545584,True
40872,2-s2.0-85184477602,True
40873,2-s2.0-85184475766,True
40874,2-s2.0-85184461139,True
40875,2-s2.0-85184449844,True
40876,2-s2.0-85184419112,True
40877,2-s2.0-85184398974,True
40878,2-s2.0-85184384737,True
40879,2-s2.0-85184369541,True
40880,2-s2.0-85184368094,True
40881,2-s2.0-85184331421,True
40882,2-s2.0-85184325250,True
40883,2-s2.0-85184325221,True
40884,2-s2.0-85184320545,True
40885,2-s2.0-85184318814,True
40886,2-s2.0-85184299769,True
40887,2-s2.0-85184288818,True
40888,2-s2.0-85184278399,True
40889,2-s2.0-85184254224,True
40890,2-s2.0-85184250170,True
40891,2-s2.0-85184244876,True
40892,2-s2.0-85184204292,True
40893,2-s2.0-85184196623,True
40894,2-s2.0-85184172158,True
40895,2-s2.0-85184162961,True
40896,2-s2.0-85184138828,True
40897,2-s2.0-85184135736,True
40898,2-s2.0-85184109181,True
40899,2-s2.0-85184018692,True
40900,2-s2.0-85183904029,True
40901,2-s2.0-85183848624,True
40902,2-s2.0-85183777840,True
40903,2-s2.0-85183740158,True
40904,2-s2.0-85183737144,True
40905,2-s2.0-85183719698,True
40906,2-s2.0-85183710760,True
40907,2-s2.0-85183652560,True
40908,2-s2.0-85183645082,True
40909,2-s2.0-85183514117,True
40910,2-s2.0-85183445123,True
40911,2-s2.0-85183423345,True
40912,2-s2.0-85183413398,True
40913,2-s2.0-85183411034,True
40914,2-s2.0-85183397992,True
40915,2-s2.0-85183384648,True
40916,2-s2.0-85183371157,True
40917,2-s2.0-85183349279,True
40918,2-s2.0-85183341422,True
40919,2-s2.0-85183179542,True
40920,2-s2.0-85183176558,True
40921,2-s2.0-85183175450,True
40922,2-s2.0-85183161649,True
40923,2-s2.0-85183159499,True
40924,2-s2.0-85183147317,True
40925,2-s2.0-85183133721,True
40926,2-s2.0-85183110169,True
40927,2-s2.0-85183102602,True
40928,2-s2.0-85183098752,True
40929,2-s2.0-85183094496,True
40930,2-s2.0-85183035895,True
40931,2-s2.0-85183021801,True
40932,2-s2.0-85182997696,True
40933,2-s2.0-85182949306,True
40934,2-s2.0-85182942226,True
40935,2-s2.0-85182930888,True
40936,2-s2.0-85182905674,True
40937,2-s2.0-85182889052,True
40938,2-s2.0-85182836388,True
40939,2-s2.0-85182798699,True
40940,2-s2.0-85182742795,True
40941,2-s2.0-85182734519,True
40942,2-s2.0-85182607113,True
40943,2-s2.0-85182590217,True
40944,2-s2.0-85182448588,True
40945,2-s2.0-85182352798,True
40946,2-s2.0-85182352648,True
40947,2-s2.0-85182224448,True
40948,2-s2.0-85182210622,True
40949,2-s2.0-85182101370,True
40950,2-s2.0-85182093114,True
40951,2-s2.0-85182015775,True
40952,2-s2.0-85182009896,True
40953,2-s2.0-85181943238,True
40954,2-s2.0-85181896040,True
40955,2-s2.0-85181894472,True
40956,2-s2.0-85181877663,True
40957,2-s2.0-85181802467,True
40958,2-s2.0-85181756244,True
40959,2-s2.0-85181503248,True
40960,2-s2.0-85181497912,True
40961,2-s2.0-85181467336,True
40962,2-s2.0-85181225926,True
40963,2-s2.0-85181224518,True
40964,2-s2.0-85181219682,True
40965,2-s2.0-85181015485,True
40966,2-s2.0-85180991973,True
40967,2-s2.0-85180988978,True
40968,2-s2.0-85180915981,True
40969,2-s2.0-85180834433,True
40970,2-s2.0-85180828486,True
40971,2-s2.0-85180806929,True
40972,2-s2.0-85180667882,True
40973,2-s2.0-85180588116,True
40974,2-s2.0-85180402717,True
40975,2-s2.0-85180347322,True
40976,2-s2.0-85180339437,True
40977,2-s2.0-85180252694,True
40978,2-s2.0-85180109444,True
40979,2-s2.0-85180094505,True
40980,2-s2.0-85180093068,True
40981,2-s2.0-85180092014,True
40982,2-s2.0-85180088549,True
40983,2-s2.0-85180072997,True
40984,2-s2.0-85180034120,True
40985,2-s2.0-85179957782,True
40986,2-s2.0-85179909193,True
40987,2-s2.0-85179792688,True
40988,2-s2.0-85179747581,True
40989,2-s2.0-85179721077,True
40990,2-s2.0-85179719620,True
40991,2-s2.0-85179693838,True
40992,2-s2.0-85179693338,True
40993,2-s2.0-85179672965,True
40994,2-s2.0-85179308869,True
40995,2-s2.0-85179047906,True
40996,2-s2.0-85179031288,True
40997,2-s2.0-85178633819,True
40998,2-s2.0-85178485036,True
40999,2-s2.0-85178253959,True
41000,2-s2.0-85178077174,True
41001,2-s2.0-85177864769,True
41002,2-s2.0-85177486953,True
41003,2-s2.0-85177241273,True
41004,2-s2.0-85177193239,True
41005,2-s2.0-85176960873,True
41006,2-s2.0-85176920146,True
41007,2-s2.0-85176911181,True
41008,2-s2.0-85176560367,True
41009,2-s2.0-85176380097,True
41010,2-s2.0-85176259458,True
41011,2-s2.0-85176229712,True
41012,2-s2.0-85176211811,True
41013,2-s2.0-85176211521,True
41014,2-s2.0-85176123984,True
41015,2-s2.0-85175959146,True
41016,2-s2.0-85175947756,True
41017,2-s2.0-85175577921,True
41018,2-s2.0-85175561053,True
41019,2-s2.0-85175462609,True
41020,2-s2.0-85175449205,True
41021,2-s2.0-85175066049,True
41022,2-s2.0-85175030907,True
41023,2-s2.0-85174966537,True
41024,2-s2.0-85174901184,True
41025,2-s2.0-85174820245,True
41026,2-s2.0-85174807812,True
41027,2-s2.0-85174806580,True
41028,2-s2.0-85174720011,True
41029,2-s2.0-85174686461,True
41030,2-s2.0-85174679473,True
41031,2-s2.0-85174579056,True
41032,2-s2.0-85174407333,True
41033,2-s2.0-85174292045,True
41034,2-s2.0-85174049916,True
41035,2-s2.0-85174039617,True
41036,2-s2.0-85173982522,True
41037,2-s2.0-85173821327,True
41038,2-s2.0-85173774821,True
41039,2-s2.0-85173744122,True
41040,2-s2.0-85173551065,True
41041,2-s2.0-85173533853,True
41042,2-s2.0-85173501112,True
41043,2-s2.0-85173484090,True
41044,2-s2.0-85173441834,True
41045,2-s2.0-85172786135,True
41046,2-s2.0-85172733173,True
41047,2-s2.0-85171632261,True
41048,2-s2.0-85171388911,True
41049,2-s2.0-85171266179,True
41050,2-s2.0-85170575259,True
41051,2-s2.0-85170290635,True
41052,2-s2.0-85170290366,True
41053,2-s2.0-85170281075,True
41054,2-s2.0-85170272899,True
41055,2-s2.0-85170268463,True
41056,2-s2.0-85169890851,True
41057,2-s2.0-85169565876,True
41058,2-s2.0-85169564969,True
41059,2-s2.0-85168983166,True
41060,2-s2.0-85168326026,True
41061,2-s2.0-85168283821,True
41062,2-s2.0-85168006025,True
41063,2-s2.0-85166780579,True
41064,2-s2.0-85166768205,True
41065,2-s2.0-85166760801,True
41066,2-s2.0-85166747487,True
41067,2-s2.0-85166412104,True
41068,2-s2.0-85166264113,True
41069,2-s2.0-85165909058,True
41070,2-s2.0-85165893659,True
41071,2-s2.0-85165511443,True
41072,2-s2.0-85165447422,True
41073,2-s2.0-85165322233,True
41074,2-s2.0-85164419234,True
41075,2-s2.0-85163615629,True
41076,2-s2.0-85163584251,True
41077,2-s2.0-85163009868,True
41078,2-s2.0-85162896240,True
41079,2-s2.0-85162686237,True
41080,2-s2.0-85162630436,True
41081,2-s2.0-85162231080,True
41082,2-s2.0-85161683459,True
41083,2-s2.0-85161665826,True
41084,2-s2.0-85161542656,True
41085,2-s2.0-85161531006,True
41086,2-s2.0-85161491128,True
41087,2-s2.0-85161089916,True
41088,2-s2.0-85160856851,True
41089,2-s2.0-85160086970,True
41090,2-s2.0-85159687504,True
41091,2-s2.0-85159663350,True
41092,2-s2.0-85159041169,True
41093,2-s2.0-85158988702,True
41094,2-s2.0-85158909382,True
41095,2-s2.0-85158908572,True
41096,2-s2.0-85158893985,True
41097,2-s2.0-85158864061,True
41098,2-s2.0-85153823072,True
41099,2-s2.0-85153594748,True
41100,2-s2.0-85153585045,True
41101,2-s2.0-85153536232,True
41102,2-s2.0-85153389026,True
41103,2-s2.0-85152438738,True
41104,2-s2.0-85152428346,True
41105,2-s2.0-85152368427,True
41106,2-s2.0-85151966582,True
41107,2-s2.0-85150976488,True
41108,2-s2.0-85150887189,True
41109,2-s2.0-85150841866,True
41110,2-s2.0-85150817245,True
41111,2-s2.0-85150778581,True
41112,2-s2.0-85150748923,True
41113,2-s2.0-85150719725,True
41114,2-s2.0-85150505252,True
41115,2-s2.0-85149800996,True
41116,2-s2.0-85149775169,True
41117,2-s2.0-85149583926,True
41118,2-s2.0-85149063798,True
41119,2-s2.0-85148654276,True
41120,2-s2.0-85148570830,True
41121,2-s2.0-85148531361,True
41122,2-s2.0-85148520939,True
41123,2-s2.0-85148498743,True
41124,2-s2.0-85147806439,True
41125,2-s2.0-85147766733,True
41126,2-s2.0-85147766335,True
41127,2-s2.0-85147660388,True
41128,2-s2.0-85147566020,True
41129,2-s2.0-85147304646,True
41130,2-s2.0-85147222266,True
41131,2-s2.0-85147010883,True
41132,2-s2.0-85146992154,True
41133,2-s2.0-85146971724,True
41134,2-s2.0-85146771712,True
41135,2-s2.0-85146678501,True
41136,2-s2.0-85146670187,True
41137,2-s2.0-85146648017,True
41138,2-s2.0-85146453410,True
41139,2-s2.0-85146243897,True
41140,2-s2.0-85146243576,True
41141,2-s2.0-85146229772,True
41142,2-s2.0-85146221722,True
41143,2-s2.0-85145506656,True
41144,2-s2.0-85145097625,True
41145,2-s2.0-85144254843,True
41146,2-s2.0-85144149741,True
41147,2-s2.0-85144061092,True
41148,2-s2.0-85143902364,True
41149,2-s2.0-85143404803,True
41150,2-s2.0-85142888872,True
41151,2-s2.0-85142494217,True
41152,2-s2.0-85142450572,True
41153,2-s2.0-85142378157,True
41154,2-s2.0-85141136765,True
41155,2-s2.0-85141055115,True
41156,2-s2.0-85140406063,True
41157,2-s2.0-85139950102,True
41158,2-s2.0-85139923682,True
41159,2-s2.0-85139831625,True
41160,2-s2.0-85139489380,True
