EID_clean,crs_status,crs_community,crs_mapped_keywords,crs_total_keywords,lda_topic_k5,lda_probability_k5,lda_topic_k10,lda_probability_k10,lda_topic_k15,lda_probability_k15,lda_topic_k20,lda_probability_k20,lda_topic_k30,lda_probability_k30,lda_topic_k40,lda_probability_k40,lda_topic_k50,lda_probability_k50
2-s2.0-85126309236,ambiguous,,3,5,1,0.5011171946683347,2,0.28397826190596437,1,0.2638162810953995,5,0.2980879288557343,26,0.2743272458896591,28,0.22564028112823675,21,0.20856370936141627
2-s2.0-85126281294,assigned,0.0,1,5,1,0.3658294612477572,4,0.29918622223773556,4,0.26659899006241855,1,0.23583029711508358,20,0.2343644007181342,20,0.1997196124842892,28,0.18289954542410922
2-s2.0-85126232746,assigned,0.0,1,5,1,0.5767790794760721,5,0.7038816346251083,5,0.4140993113101714,5,0.5036714194006836,5,0.3344081642713151,5,0.4194307048728477,5,0.3163452902884454
2-s2.0-85126030470,assigned,0.0,2,5,0,0.36529560064599564,5,0.554588700527515,5,0.5048318092497103,15,0.49267637062635933,15,0.38057740054002814,15,0.288756756638756,12,0.1866551239689421
2-s2.0-85125921670,ambiguous,,2,5,4,0.40016759872367147,6,0.35750042296483436,14,0.3677845790123068,14,0.3901230827415404,14,0.376470672929416,14,0.2972609280061074,14,0.30707531253482184
2-s2.0-85125911209,unassigned,,0,5,2,0.507227054930413,6,0.3793553259001857,6,0.29889905532496214,6,0.19600814222791912,28,0.18068443418197108,39,0.19930392964407437,37,0.13770185298980508
2-s2.0-85125789248,assigned,0.0,1,5,1,0.9308140911236344,8,0.8215299742625847,8,0.7920546521629707,8,0.7490363072725796,8,0.5658155837295225,8,0.5943625909424864,8,0.42027141208453567
2-s2.0-85125730491,assigned,0.0,3,5,2,0.7321186038795576,6,0.6637913028306645,6,0.4271556550083766,6,0.40631677350332446,15,0.39240519049822764,32,0.23954654617236504,49,0.3023329202306044
2-s2.0-85125635803,assigned,0.0,2,5,2,0.4297600332492648,5,0.40085118943542253,5,0.44641210858863,5,0.2965088046501164,15,0.16362120083884002,39,0.18357328387897456,38,0.235934321460813
2-s2.0-85125593266,assigned,2.0,1,5,3,0.7199451427426367,2,0.7406161503880976,2,0.6681526117527459,16,0.7067852307081215,22,0.5005854789939607,21,0.5938429688131446,44,0.7215774714149424
2-s2.0-85125528398,assigned,0.0,2,5,2,0.8732985888190719,6,0.4573023369167358,14,0.3475391692541309,11,0.3195214842623025,1,0.2786070455535428,33,0.26516775850048563,33,0.2130914088940568
2-s2.0-85125433272,assigned,0.0,3,5,0,0.5915514279125096,6,0.35090440863016364,0,0.4170246026633458,18,0.410454970544222,18,0.2531579004900657,19,0.18416487055454833,18,0.30967021034220277
2-s2.0-85125271683,ambiguous,,2,5,2,0.48962947072729424,6,0.43926040460867793,0,0.2350929004517986,6,0.2533886756057116,19,0.24589704100121046,34,0.3046038208875127,32,0.26524476714677614
2-s2.0-85125057777,ambiguous,,4,5,2,0.4040042176593098,6,0.41226383065420785,6,0.392174220137605,4,0.31018473983529044,23,0.37603904997966064,4,0.3240343460880034,4,0.28677567812916904
2-s2.0-85124578134,assigned,0.0,1,5,3,0.6659985319061567,3,0.5631038441669078,10,0.5453758363327472,10,0.4459544800450703,10,0.42113385233144524,9,0.4466554036253635,9,0.3541532083857084
2-s2.0-85124172673,assigned,1.0,1,5,3,0.47110630224560424,6,0.37301704211152226,11,0.3583839653660315,10,0.30069566650725693,2,0.31553280914813786,2,0.2553763702574954,23,0.2510902548636792
2-s2.0-85124130644,assigned,4.0,4,5,0,0.5431304367140602,4,0.3269470537853183,0,0.25850240122141116,17,0.26954598762384063,19,0.2721961393228999,19,0.3045057128942018,19,0.2737142033052727
2-s2.0-85123973859,assigned,2.0,2,5,3,0.6688207328949395,2,0.6924043467331322,2,0.6019680867000172,16,0.4371290831462945,2,0.26442296027762063,21,0.2986078016668816,2,0.20363852047907557
2-s2.0-85123854020,unassigned,,0,5,1,0.8239853880889201,1,0.40393518776623977,1,0.2945793845795854,8,0.2539097847224194,1,0.3353084976074614,8,0.20682531665746678,8,0.20787546811995852
2-s2.0-85123752437,ambiguous,,2,5,1,0.723220216872868,8,0.3553969727228385,13,0.26181918210320987,15,0.34826630398190506,28,0.37744589740398626,28,0.337495470053673,28,0.38195362840138036
2-s2.0-85123654900,assigned,2.0,1,5,3,0.6967482054054779,2,0.46690355554504803,2,0.49701449682783183,16,0.7318519801443585,21,0.3413790436379247,21,0.45395756432859546,44,0.36353323324808173
2-s2.0-85123651628,assigned,2.0,3,5,3,0.7029846482974637,7,0.43978015239599116,7,0.37974689761592045,11,0.3333526683249325,10,0.30888957230293596,7,0.26704914505021,10,0.22868157815569387
2-s2.0-85123608312,ambiguous,,2,5,3,0.5625051269409964,2,0.3650741029832722,7,0.3694216891058703,7,0.3890291648891662,21,0.41808371776695885,7,0.2985751703726822,21,0.5171111504978282
2-s2.0-85123290616,assigned,0.0,1,5,1,0.878320249587254,8,0.5589545918371362,5,0.3987941678735546,8,0.37983315509559157,22,0.34781234472438044,27,0.29753952403938516,28,0.3528151793751908
2-s2.0-85123230901,assigned,2.0,3,5,2,0.653316972892906,6,0.48959295882700715,6,0.3460074005546688,6,0.2429644063824794,2,0.24126214043549593,2,0.23278591637166973,23,0.23087086259145634
2-s2.0-85123028544,unassigned,,0,5,0,0.5908578058475016,0,0.8738410575239615,12,0.42835019090211357,12,0.5077154950210093,12,0.4774625673049785,9,0.29905193304976446,12,0.2688705214904638
2-s2.0-85122144934,assigned,2.0,2,5,3,0.667989047143632,2,0.7813203343264354,2,0.7737868338613985,16,0.4998710370424517,21,0.32817282674821774,21,0.5441728457248326,44,0.43963590773792666
2-s2.0-85121650951,ambiguous,,2,5,3,0.726465489601143,2,0.8577394869206547,2,0.8482407066426795,16,0.5011133444681467,2,0.38465115242347475,21,0.5368473289748897,44,0.4893661893710981
2-s2.0-85121237420,assigned,4.0,1,5,0,0.887455637459962,0,0.6010109190563687,12,0.5582924658173615,12,0.5122990246130322,12,0.4720277204481091,12,0.4843857393814269,12,0.358991725988701
2-s2.0-85120493639,assigned,0.0,2,5,0,0.47911461684390544,7,0.4418334037878677,11,0.5681980233556196,11,0.46484655641176537,1,0.23883469124031506,33,0.21974890880404047,1,0.21064355696040948
2-s2.0-85119973624,assigned,0.0,4,5,2,0.42740299417639566,4,0.29634968740196976,0,0.40559240942208313,19,0.41090364726470685,19,0.3484064747694638,19,0.2636671882264542,19,0.3607918461241355
2-s2.0-85119832767,assigned,1.0,2,5,4,0.4956823711792514,7,0.6638003898654975,7,0.5758890450307256,7,0.5328752033987662,7,0.42811160873793785,7,0.49771965346977776,7,0.26725998179007954
2-s2.0-85118668279,ambiguous,,2,5,0,0.41276948535072194,4,0.3429212303768092,0,0.5417563337868047,19,0.3813111490739668,19,0.3549453826930541,19,0.2840357449326486,19,0.24386653725075905
2-s2.0-85116208194,assigned,0.0,1,5,0,0.52972769475976,0,0.620756324591304,0,0.8034693602091671,15,0.48808240682065507,15,0.5410871045429254,32,0.4879840089065475,32,0.5631166400442481
2-s2.0-85115636698,assigned,0.0,2,5,2,0.8232272192923697,6,0.7053158760993414,6,0.502554491331477,6,0.24879273510785863,23,0.3848256985632917,23,0.40496241821379053,49,0.2676954476096592
2-s2.0-85114453358,assigned,0.0,1,5,1,0.6442968455857848,8,0.40478844973788153,5,0.43555646194081893,8,0.30380940348176905,15,0.16587555435285425,8,0.21550542216702845,46,0.15756788189139628
2-s2.0-85114240268,assigned,0.0,3,5,0,0.5136291652836323,7,0.4987741228629017,11,0.43083382032662415,17,0.3604846142920376,20,0.29806073693887214,20,0.3181846451481525,20,0.3155767491473463
2-s2.0-85113776641,assigned,0.0,3,5,0,0.3505515514977938,7,0.30102517441436843,11,0.2751043619343882,14,0.23604797581156453,14,0.22400196707017986,14,0.1902636835233826,23,0.12169495609701998
2-s2.0-85113515436,assigned,2.0,1,5,3,0.9039936096227644,2,0.5158327607086596,2,0.5211300633190031,16,0.6530777206174337,25,0.42500816141437814,21,0.36735415740669375,44,0.4478495362447168
2-s2.0-85113188687,assigned,0.0,1,5,4,0.5432814733260859,2,0.4326311155803085,2,0.46424565765416154,19,0.7089745697291661,19,0.6765335816005227,19,0.4892789163095136,19,0.2786136194272971
2-s2.0-85112762107,assigned,2.0,1,5,3,0.8444408953144604,2,0.6895114695580278,2,0.71042126974186,16,0.665549552266379,21,0.4598146261659949,21,0.5156321303063791,42,0.3130506126178983
2-s2.0-85112742843,assigned,0.0,1,5,1,0.6595815382321242,8,0.6678619137282148,8,0.5099222089153889,8,0.38616785300472256,16,0.29528657802549013,16,0.5366528838744146,43,0.2450436437912802
2-s2.0-85112680782,assigned,4.0,2,5,0,0.5005338514446718,7,0.32405063276394763,7,0.32440623469361385,7,0.30509984489109326,4,0.3142705736077999,4,0.326143621326566,4,0.32819843977516133
2-s2.0-85112065371,assigned,2.0,4,5,0,0.42281072813060555,7,0.5759563840848171,7,0.6302995720655528,7,0.3306499074944166,7,0.31625479455283156,7,0.3906153758417952,7,0.29989135159836233
2-s2.0-85111706289,assigned,0.0,4,5,1,0.4396365378604529,1,0.33757936486346307,11,0.3171437527247709,1,0.3176179690608085,20,0.31036816589107163,20,0.33908912994946655,20,0.34138354945078236
2-s2.0-85111684873,ambiguous,,3,5,0,0.6887549914476818,7,0.5349606554360056,11,0.5440710429180186,11,0.6221572149577869,11,0.3803824704141545,37,0.3453172260190176,37,0.3679172595717442
2-s2.0-85111089106,unassigned,,0,5,3,0.6465314879744669,3,0.35218801598274996,8,0.30100490228134047,16,0.6230531506134913,25,0.3992784084535798,16,0.32982463181143123,44,0.2787050421217785
2-s2.0-85109370869,unassigned,,0,5,3,0.4991434269227448,2,0.6695841164200466,2,0.6254958272264524,16,0.4744506780945064,21,0.3286194463569658,21,0.44090708194486017,2,0.33115444445854597
2-s2.0-85109338773,assigned,1.0,2,5,1,0.8731052624457601,8,0.9344227077200155,5,0.7679095976925814,8,0.6660860582607402,27,0.7938043291055421,27,0.556280069195897,27,0.3910910471589729
2-s2.0-85109042495,assigned,0.0,2,5,1,0.6367557334325148,8,0.37141359335561897,11,0.3744164255155904,1,0.27744114295378275,11,0.22880982292908414,16,0.20713114119918702,28,0.13332036094834154
2-s2.0-85108445451,assigned,0.0,2,5,2,0.48270690676044764,6,0.5114638948983772,11,0.36108691601348536,15,0.4779423364634522,15,0.2188028137461789,15,0.29263467058576326,23,0.420340891586758
2-s2.0-85104967459,assigned,0.0,3,5,1,0.7430594983262288,1,0.634885606185777,1,0.5832964562433866,1,0.5037274767268626,28,0.410768213859521,28,0.374462179179242,6,0.19284056703494537
2-s2.0-85104729276,assigned,0.0,2,5,1,0.6795533675182077,1,0.3719750630818371,1,0.3502788831519336,1,0.33030311599413675,28,0.4005250964148966,18,0.23157805812571663,5,0.2030755365727198
2-s2.0-85103680054,ambiguous,,2,5,2,0.6410127065052839,2,0.41798429950518134,6,0.3747626320511589,2,0.2705855274472147,2,0.38753253337262594,2,0.3533786094802446,2,0.35042990995663315
2-s2.0-85103403108,ambiguous,,2,5,0,0.9225525385585498,0,0.3841834547060077,12,0.49937755868961714,12,0.5240471524203965,12,0.47016897809533903,12,0.4182768653703477,12,0.25373848600746735
2-s2.0-85102254164,assigned,0.0,2,5,1,0.7276979889822655,8,0.7615078965662072,5,0.9433557809003265,8,0.4624766596607813,27,0.7151755515473283,27,0.5528688116210901,27,0.3233655589674161
2-s2.0-85101858680,assigned,0.0,3,5,2,0.7614580242260788,6,0.690911383711507,6,0.6064702942438813,6,0.549751372945035,6,0.37709311612942203,23,0.21530344742536112,49,0.3915627181485901
2-s2.0-85101080780,assigned,0.0,1,5,2,0.6300754881193789,6,0.5696747977058051,6,0.465330885747875,6,0.2914229497686534,23,0.28686902592312913,23,0.27025041918736187,47,0.19606551073948428
2-s2.0-85100608133,assigned,1.0,3,5,1,0.770470671472798,8,0.4903132712921093,1,0.4353887623624911,1,0.4259663673758792,22,0.2739665536543549,28,0.2593926583792758,44,0.25581337316760927
2-s2.0-85099987664,assigned,0.0,1,5,2,0.6401492512229808,6,0.6701958840145272,6,0.46107309662399926,6,0.2812734184443916,19,0.23704283686158192,39,0.30802209035157135,49,0.19947522312070312
2-s2.0-85097485163,assigned,4.0,3,5,3,0.44617596718334285,7,0.3900253437238989,11,0.23170454513299482,4,0.321511437832688,4,0.404739251151809,4,0.4122136817783409,4,0.4034698547420076
2-s2.0-85096990245,assigned,0.0,3,5,2,0.7635983676957775,6,0.5241282908261621,6,0.45211454054426237,6,0.31591598657740955,2,0.2595645716546538,2,0.23329470696542845,42,0.1967607446279101
2-s2.0-85089856768,ambiguous,,2,5,3,0.4949246901008582,2,0.5044089253372297,7,0.773860914337601,7,0.6447421751483882,21,0.2687093932092922,7,0.5082906661662203,21,0.24058644587840783
2-s2.0-85087627196,assigned,2.0,4,5,0,0.5577644802185991,9,0.43348057123777184,13,0.41844577815661604,15,0.33179388803567594,24,0.30999296263647164,24,0.25844041964955944,24,0.23496825147052497
2-s2.0-85087386761,assigned,0.0,1,5,1,0.5677616152759495,1,0.4106697234160316,1,0.3638863294955312,1,0.3950122809516867,1,0.3964865104377415,1,0.33243140279830646,1,0.27900076732690854
2-s2.0-85086864638,ambiguous,,2,5,2,0.6691905668393623,6,0.5014302333764641,6,0.5516604739448754,6,0.422557998371269,23,0.31799533136484437,38,0.14717699787038604,34,0.19706643483481012
2-s2.0-85086645429,assigned,0.0,3,5,2,0.6163489155501599,6,0.5705636450095146,6,0.528786661789228,6,0.3222732161459797,23,0.30891165937479287,23,0.19583181453087037,23,0.21583138415954492
2-s2.0-85085320741,assigned,0.0,2,5,2,0.6208797895380912,6,0.6776007889675372,6,0.4120631632843112,6,0.4820460775437138,23,0.2926521334868127,34,0.1971255992137138,18,0.21393900755682416
2-s2.0-85084634493,assigned,0.0,2,5,4,0.6210502904861508,4,0.4728471524610355,0,0.5626830468430866,19,0.6418552847986001,19,0.6638653703111144,19,0.5493925763504276,19,0.5193788288308637
2-s2.0-85084462715,assigned,0.0,2,5,1,0.5796035443673686,1,0.5362277418343019,1,0.5100687681773718,1,0.48239557655527143,28,0.3600744774124924,28,0.3712392160648793,6,0.2774674266390235
2-s2.0-85084244502,assigned,0.0,3,5,4,0.3438427188866596,5,0.2733323790004197,5,0.30379358683267843,17,0.28683356701318324,20,0.28173134902240365,20,0.2882189784460513,20,0.2503724222638997
2-s2.0-105005291318,assigned,0.0,2,5,2,0.42655743319776435,4,0.5487626043660594,11,0.4012601805228852,19,0.5028371332276171,19,0.3598527253643241,19,0.3180844334327499,35,0.26051940633129156
2-s2.0-105005268824,ambiguous,,2,5,4,0.9576200598349117,4,0.9526274017564202,4,0.6836970936300629,4,0.5289205142368194,20,0.45445072734303815,20,0.3505058879053447,20,0.3927271242074829
2-s2.0-85136501456,assigned,2.0,1,5,4,0.7789895676867863,4,0.4826545045945216,4,0.5637819464286434,19,0.3673614108560852,25,0.28068605258199447,38,0.36669340856642,25,0.2848816290354381
2-s2.0-85137149944,unassigned,,0,5,0,0.9898890452316991,7,0.5629288816732426,14,0.40542426180340196,11,0.3916218276502618,0,0.27722949713770795,33,0.22650776302584832,14,0.28891604730661186
2-s2.0-85137145366,assigned,0.0,2,5,4,0.3299108183011791,1,0.3029001120912346,1,0.33229854034455,2,0.25260579934491617,12,0.2062367387366946,28,0.19146666530059958,45,0.2425283361491535
2-s2.0-85146433542,assigned,0.0,4,5,4,0.5192960386736868,4,0.49120413281105596,0,0.3477664343063833,19,0.3739578742899885,19,0.3758569710961707,19,0.3317579144734463,19,0.28759666624208335
2-s2.0-85126141505,assigned,0.0,2,5,3,0.41353052499862425,0,0.3606879681639966,10,0.40636164958395216,10,0.32565161139412285,10,0.30190122606319586,10,0.26040199179497214,42,0.3003250339358861
2-s2.0-85126114130,assigned,1.0,3,5,3,0.8494180208288266,3,0.6725305421793134,10,0.44502201883052084,16,0.3857593774039817,10,0.22715089204757877,21,0.34806485158363887,44,0.31636981647564766
2-s2.0-85126102967,ambiguous,,5,5,3,0.36706010437467856,6,0.2904132470503179,6,0.28368802249337677,4,0.24470666439549071,4,0.2589764816231322,4,0.24363072300293492,4,0.23036577896606708
2-s2.0-85137181258,assigned,2.0,1,5,3,0.7592745246648537,2,0.46079991154503513,2,0.4749721069893841,16,0.4096685079324364,25,0.5781087626143006,25,0.4757169529927375,42,0.32986664870389676
2-s2.0-85137173270,assigned,0.0,1,5,3,0.5194072321044988,2,0.4933977742585906,7,0.4036715097434751,17,0.2741033713419878,21,0.29945953526458996,7,0.26079762612744734,7,0.20780170272052484
2-s2.0-85137172343,assigned,2.0,2,5,3,0.6205484873084606,2,0.43601102103019074,2,0.4898069686830585,16,0.34775781434815367,2,0.2989982280010576,25,0.24575343380682912,42,0.3577136550805023
2-s2.0-85137172133,assigned,0.0,4,5,3,0.5529381180919686,3,0.3131628843533841,2,0.2618501397490748,16,0.39343644995728794,16,0.4631700742436933,16,0.28819306632144803,16,0.25110971329703896
2-s2.0-85125565935,assigned,2.0,2,5,3,0.4614317581105512,3,0.3727901186251576,9,0.2533155318236455,7,0.21223716587385577,3,0.24659223428788063,7,0.1983799468837236,3,0.19796669488178348
2-s2.0-85125565570,assigned,0.0,3,5,0,0.6797900456951643,0,0.33754264800225725,11,0.29580919004374767,11,0.25277619104170856,10,0.17475974075648074,37,0.18439486589828866,35,0.2305343522377668
2-s2.0-85125559256,assigned,2.0,3,5,0,0.6327313250090834,9,0.8830289004016083,13,0.8479614309029136,13,0.8630965088430188,13,0.7720382231088093,31,0.7459756388026461,31,0.5568443865353818
2-s2.0-85123378398,unassigned,,0,5,3,0.5316525449372984,3,0.4416284478099634,9,0.4289941329820965,9,0.42745035489964756,9,0.300141431392615,9,0.2983776968204713,9,0.17368348649745508
2-s2.0-85125813933,assigned,0.0,3,5,0,0.8730006943210995,7,0.5475087569581919,11,0.3627339229007374,18,0.5145881725335179,18,0.22108319769930776,37,0.30729308461943894,35,0.21106096049059453
2-s2.0-85127704901,assigned,0.0,2,5,0,0.4399110856111698,7,0.46353689500415435,14,0.3034746460128964,11,0.4480556319599724,1,0.17929763906965446,33,0.365381322881165,33,0.3050869467686214
2-s2.0-85124286656,assigned,0.0,2,5,1,0.8408032194065049,1,0.45879706395755576,1,0.5252225503638613,1,0.6405049899710631,28,0.6496764848415535,28,0.383299617727248,43,0.24901506775725035
2-s2.0-85190652955,assigned,2.0,2,5,1,0.5877327456543461,1,0.6722623633985214,1,0.6390180417888929,1,0.5942066351600569,28,0.48415227553727674,28,0.4359024332182065,28,0.43166667510695694
2-s2.0-85125405854,assigned,0.0,2,5,0,0.8717944980767028,0,0.6597825548021199,9,0.3090620397414644,15,0.5068460984167611,15,0.5356413427560215,15,0.4171133134185738,15,0.2574949686417546
2-s2.0-85125380982,assigned,1.0,2,5,0,0.7474136758334244,0,0.5676503736709163,9,0.3213971436322528,15,0.31196197824249383,9,0.33084960508061184,32,0.44916550051754045,35,0.26200817928443676
2-s2.0-85125319447,assigned,2.0,2,5,3,0.7077762355754434,3,0.5182945928641233,3,0.6165473175933482,3,0.47099868853044735,25,0.5697642598970329,25,0.5046421123082879,42,0.48887991405727854
2-s2.0-85106017807,ambiguous,,2,5,0,0.8045627062774816,7,0.40454816196226684,11,0.31119644011768743,11,0.35255717855887014,12,0.2390261347166062,12,0.2441698625270165,33,0.23131561828776695
2-s2.0-85154584482,assigned,0.0,3,5,4,0.4876284183545032,4,0.30009965305537795,0,0.27928835833195526,19,0.5568939823701664,19,0.4420055578894461,19,0.4161322358091776,19,0.2825254933530515
2-s2.0-85124883824,assigned,0.0,2,5,4,0.7535802866027067,4,0.5571023410396546,0,0.3920964740834805,19,0.6811142403013212,19,0.7043791586657191,19,0.5630752069226123,19,0.29300829404908746
2-s2.0-85131772957,assigned,1.0,1,5,4,0.5332404049557603,4,0.3546140132930773,12,0.2266292214207235,19,0.3112691453376732,19,0.27368339088659027,38,0.25466147993927063,19,0.25839631355114284
2-s2.0-85128762256,assigned,2.0,1,5,1,0.49777346775526626,1,0.5085816346728527,1,0.4965112510474587,1,0.39862126529242703,13,0.307904535193123,31,0.24605202811873145,31,0.2949547438174187
2-s2.0-85217686498,assigned,0.0,2,5,4,0.7013695339167372,4,0.5143841173357923,14,0.5226255080833694,14,0.6308742922556183,14,0.5658206033925327,14,0.4503615153229347,14,0.33325252979329
2-s2.0-85211347944,assigned,2.0,4,5,3,0.782937015077792,2,0.43907713620088884,3,0.3252166210636948,16,0.3551478974892939,21,0.40477540369697224,21,0.41674146271284246,42,0.391223361685304
2-s2.0-85167775962,assigned,2.0,1,5,3,0.7198146575529465,2,0.5024990575350875,2,0.3852309081917986,16,0.6238072617053065,21,0.4368439350524497,21,0.43116414130706743,42,0.2967651559869925
2-s2.0-85164184244,assigned,0.0,2,5,0,0.6044758032322571,9,0.44541386659365395,13,0.45151185737671196,13,0.39130777944026107,9,0.28452375361042154,31,0.37397257215569996,31,0.4582269912592617
2-s2.0-85164161649,assigned,1.0,3,5,1,0.6422896740251336,1,0.7759194517672608,1,0.6647367392167826,1,0.46760700606790173,28,0.22697200672398551,1,0.24179168908343274,47,0.2824659449599847
2-s2.0-85163759864,assigned,0.0,1,5,0,0.5403235616041466,9,0.5087127685851608,13,0.5663417723730595,15,0.2649154562900466,15,0.2950284202061459,32,0.32302634306590167,18,0.1979110754824505
2-s2.0-85159945203,assigned,2.0,1,5,4,0.394542680730235,2,0.6530201938965108,2,0.5389017986155682,16,0.4540020099135703,21,0.29552631513321626,21,0.24207669045476582,44,0.23469107427679237
2-s2.0-85158846390,ambiguous,,2,5,0,0.5499466295963645,9,0.5979813667673659,13,0.6392080494705645,13,0.4716822435987754,13,0.409582829477891,31,0.39782231654564476,31,0.37029285776173226
2-s2.0-85129230799,ambiguous,,2,5,4,0.6985115661582689,4,0.5358648662935797,14,0.623993570994211,14,0.5608172694897894,14,0.510692691189947,14,0.5382924562295095,14,0.43836091528858734
2-s2.0-85128177355,assigned,0.0,2,5,2,0.5668138289933679,1,0.3751547514689522,1,0.368740076307578,2,0.5073950081828025,23,0.4471574287665679,23,0.3463859924175615,45,0.3292456186407876
2-s2.0-85127267393,ambiguous,,2,5,1,0.49645033028368774,1,0.34872066979708527,1,0.32660084559399216,13,0.28519922921338287,1,0.2910118901070559,1,0.31255250139139445,1,0.2605190681193451
2-s2.0-85126331291,ambiguous,,2,5,1,0.4205526512699578,1,0.658528389682776,1,0.3391346471610228,1,0.2999511325155449,1,0.38713483662278564,1,0.34970102288313526,1,0.3708162390465545
2-s2.0-85126320535,assigned,0.0,2,5,1,0.5746781805611981,1,0.6182524738984694,10,0.4641519556963381,10,0.42660344742104195,10,0.34993496919049055,22,0.3539455437984699,10,0.3448832792908854
2-s2.0-85125780225,ambiguous,,2,5,3,0.4461856837489633,3,0.4173691682262025,3,0.35745734509010335,3,0.31184114833903165,3,0.15767819899922872,25,0.17724168895519457,42,0.22612497765896947
2-s2.0-85125649667,ambiguous,,2,5,4,0.696059676150071,4,0.6840153080167864,14,0.6418577156629153,14,0.3702507947644491,20,0.3403942867071704,14,0.28995693389827315,14,0.29317236632186516
2-s2.0-85125503469,assigned,0.0,2,5,2,0.6690854305697547,6,0.5415794131088957,14,0.32437311119712725,14,0.3592219832693851,14,0.3156037083612326,23,0.19549765773792124,49,0.21538336139391975
2-s2.0-85125477523,assigned,2.0,2,5,3,0.6286854985819246,2,0.4743443281460589,2,0.4522034169904757,16,0.3839987036988193,21,0.32474738032705486,21,0.4115950768590963,44,0.48480417261238956
2-s2.0-85125362498,ambiguous,,3,5,0,0.44090598408271364,0,0.37220559356653127,0,0.3709492302689492,18,0.2510048989807718,15,0.19886823443551815,32,0.4101151722639225,32,0.4162348639502304
2-s2.0-85125102555,assigned,0.0,2,5,1,0.785710675982551,1,0.6447735709651746,1,0.5560613848770352,1,0.48177879529600487,1,0.634221645653709,33,0.34235541862894214,33,0.3368048025104103
2-s2.0-85125101603,assigned,0.0,2,5,1,0.7872758684698945,8,0.5664433534724703,8,0.568118217175664,8,0.44705592665060234,8,0.3260426809290785,8,0.30405014873998326,20,0.27740479535624324
2-s2.0-85125080811,assigned,0.0,2,5,2,0.9955165226646657,6,0.8270573134833789,6,0.6989681526254155,6,0.6852785403780852,23,0.33895260505658376,6,0.256486767994039,49,0.30821021547113425
2-s2.0-85125064408,ambiguous,,3,5,3,0.6249535979779908,2,0.2928200059264335,2,0.29559927022641647,16,0.37341506895633014,25,0.24474891041801933,21,0.21364145566073914,44,0.3002915550276768
2-s2.0-85125043167,assigned,0.0,1,5,0,0.7756213200436176,0,0.3756074762567082,14,0.25963754886057033,11,0.3114350922776254,11,0.23019475621175053,0,0.2620550375946325,1,0.22082523495201675
2-s2.0-85124979839,assigned,0.0,3,5,0,0.6403563058482662,1,0.29878627037915717,11,0.26605357218061126,11,0.23582979132092094,1,0.30664985442787474,37,0.24663700437728672,1,0.2250162910228313
2-s2.0-85124834754,ambiguous,,2,5,2,0.46940033980813983,6,0.28699740615903757,6,0.22137833634330042,2,0.281071729629972,2,0.24544136235536676,34,0.30443727761891665,48,0.23107862418255826
2-s2.0-85124768100,assigned,0.0,1,5,0,0.6495972492937383,7,0.5406382570614746,11,0.3583711322587639,11,0.36822308699725764,14,0.28160748986917233,37,0.26077424493037665,35,0.1989523318317072
2-s2.0-85124757139,unassigned,,0,5,0,0.5080459771710671,3,0.3006869303157526,12,0.4233338187291477,12,0.47836675701769354,12,0.36650149002662746,12,0.33664515887108243,12,0.3112227987357372
2-s2.0-85124706999,assigned,0.0,3,5,1,0.872712365575927,1,0.8909512400110332,1,0.8590872901224089,1,0.7726681549099867,28,0.48485535973370697,28,0.4996950615168106,28,0.2704650355612951
2-s2.0-85124547861,ambiguous,,2,5,0,0.6168531913249939,7,0.3491194420720156,9,0.30817608844407046,18,0.2812963798123033,7,0.22871287407201504,37,0.2308445256518144,12,0.20107407950561657
2-s2.0-85124317285,assigned,0.0,5,5,2,0.4002483537627616,7,0.4043052475182186,11,0.27465646510930797,2,0.30848281619928347,18,0.2554122504622615,2,0.2445889966827157,45,0.20149282338576682
2-s2.0-85124067155,assigned,0.0,3,5,2,0.6511008680096103,6,0.7013126853880248,6,0.48913194189098297,6,0.416587634696706,6,0.40198382210989275,23,0.3210355229706582,49,0.4187349454934388
2-s2.0-85123974793,assigned,1.0,1,5,1,0.8253312302568145,8,0.7093095410670562,8,0.6641942668885574,8,0.5950127909169594,1,0.30897954176115583,16,0.4740407439625956,33,0.31669293722037883
2-s2.0-85123927430,ambiguous,,3,5,0,0.5661863882709715,7,0.4180568706544159,7,0.32770825658588887,15,0.2767947113950982,24,0.2359986098335471,24,0.2556045282362182,24,0.23664270917002134
2-s2.0-85123796624,assigned,2.0,1,5,0,0.6042766567059226,7,0.5578563735342307,14,0.5893678851419736,14,0.48234763910931927,14,0.40301984517728373,33,0.22833879897364587,14,0.24288217218211297
2-s2.0-85123787792,assigned,0.0,3,5,0,0.64460327740905,1,0.30806558930919814,13,0.40803415540859234,15,0.4100075557992191,24,0.30342749951242515,24,0.31773472641158623,24,0.2754998629601426
2-s2.0-85123753699,assigned,0.0,2,5,2,0.7893390216853866,6,0.5500877776944845,6,0.5799812834788847,5,0.4546536105111061,23,0.45782714733157454,5,0.41528774660697704,47,0.3378619647333523
2-s2.0-85123753677,assigned,0.0,2,5,2,0.6810925622511675,7,0.40420435344605227,6,0.2841644536575134,11,0.3286059287443578,23,0.23364150360501224,33,0.22449473455575367,48,0.22352866216706962
2-s2.0-85123643522,assigned,1.0,4,5,3,0.47668951594143616,3,0.4142795983351936,10,0.6142314431341145,10,0.6289697210090468,10,0.5207070771373323,10,0.5217084601056887,10,0.4243749264824157
